nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT01944904,2017-02-27,2013-09-04,NA,Interventional,Not Applicable,18,Completed,Investigation of the Ability of a Supplement to Increase Good Bacteria in the Human Intestine and Blood Sugar Levels,2013-09-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Medicine,NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT01949116,2021-10-28,2013-09-19,2017-12-04,Interventional,Phase 2,176,Completed,Safety and Effectiveness of Low-Dose Methotrexate for Reducing Inflammation in HIV-Infected Adults on ARV Medications,2014-01-31T00:00:00Z,2016-12-08T00:00:00Z,2016-12-08T00:00:00Z,TRUE,Randomized,Quadruple,NIH,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2013,2014,2016
NCT01949285,2017-01-20,2013-09-19,NA,Interventional,Not Applicable,10,Completed,Transcutaneous Electrical Spinal Cord Stimulation for Lower Limbs,2015-06-01T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2013,2015,2016
NCT01950221,2020-02-28,2013-09-16,NA,Interventional,Phase 2,212,Completed,Pomegranate Extract and Memory,2011-10-01T00:00:00Z,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2011,2015
NCT01953120,2021-04-21,2013-09-25,NA,Interventional,Phase 4,21,Completed,Mechanisms of Belatacept Effect on Alloimmunity and Antiviral Response After Kidney Transplantation (BMS IM 103-309),2013-10-01T00:00:00Z,2021-04-21T00:00:00Z,2021-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Kidney Transplant Research,NA,NA,NA,"University of California, Los Angeles",2013,2013,2021
NCT01954056,2021-07-02,2013-09-26,2019-01-18,Interventional,Phase 3,12,Completed,Hydrocortisone for Term Hypotension,2014-06-19T00:00:00Z,2018-03-20T00:00:00Z,2018-03-20T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2018
NCT01954082,2019-03-20,2013-09-26,2017-12-29,Interventional,Phase 3,638,Terminated,Inositol to Reduce Retinopathy of Prematurity,2014-04-17T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2016
NCT01954498,2020-11-30,2013-09-20,NA,Interventional,Not Applicable,80,Completed,Effect of Walnuts on Sperm Parameters and Male Fertility,2014-05-01T00:00:00Z,2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2014,2020
NCT01957748,2021-12-08,2013-09-09,NA,Interventional,Not Applicable,117,Completed,CCTG 594: Engagement and Retention in Care for HIV+,2013-10-08T00:00:00Z,2020-11-24T00:00:00Z,2017-12-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"CCTG, Harbor-UCLA",NA,NA,NA,2013,2013,2020
NCT01958086,2022-04-05,2013-10-04,NA,Interventional,Not Applicable,2,Recruiting,Visuomotor Prosthetic for Paralysis,2013-10-01T00:00:00Z,2026-07-31T00:00:00Z,2026-04-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2026
NCT01963780,2018-12-07,2013-09-04,NA,Interventional,Not Applicable,79,Completed,International EXPAND Lung Pivotal Trial,2013-11-01T00:00:00Z,2018-04-01T00:00:00Z,2017-10-30T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2013,2018
NCT01965795,2015-01-15,2013-10-16,NA,Interventional,Not Applicable,39,Completed,Whole Coffee Fruit Concentrate Pilot Study 1,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT01966302,2020-10-16,2013-10-15,NA,Interventional,Phase 2,1,Completed,Compassionate Use of Beraprost Sodium 314d Modified Release for Patients With Pulmonary Arterial Hypertension (PAH),2013-11-01T00:00:00Z,2019-06-02T00:00:00Z,2019-06-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2013,2013,2019
NCT01966679,2015-10-21,2013-10-08,NA,Interventional,Phase 2,40,Completed,Targeting GABA-A for the Treatment of Social Disability in Young Adults With Autism Spectrum Disorders: A Phase II Proof of Mechanism Trial,2013-10-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01980979,2017-09-19,2013-09-24,NA,Interventional,Not Applicable,0,Withdrawn,Efficacy of Remodulin in Adults With Congenital Heart Disease (ACHD) and Pulmonary Hypertension,2013-11-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",UCLA Health System,NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01982643,2020-03-09,2013-11-04,2017-02-08,Interventional,Phase 1/Phase 2,49,Completed,Accelerated Development of Additive Pharmacotherapy Treatment for Methamphetamine Use Disorder,2013-11-01T00:00:00Z,2015-02-01T00:00:00Z,2015-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,UCLA Integrated Substance Abuse Programs,NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT01983917,2016-05-10,2013-10-30,NA,Interventional,Not Applicable,0,Withdrawn,Mobile Application to Enhance Diabetic Care,2012-09-01T00:00:00Z,2014-12-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2012,2014
NCT01983930,2017-12-14,2013-10-30,2017-04-10,Interventional,Not Applicable,81,Completed,Memory Training Versus Yogic Meditation Training in Older Adults With Mild Cognitive Impairment,2013-09-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Semel Institute,NA,NA,NA,"University of California, Los Angeles",2013,2013,2016
NCT01984125,2017-04-28,2013-11-07,NA,Interventional,Not Applicable,7040,Completed,Testing the Use of Prompts to Increase Adolescent Immunization Rates,2011-04-01T00:00:00Z,2013-12-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,NA,2013,2011,2013
NCT01985529,2013-11-08,2013-11-01,NA,Interventional,Not Applicable,19,Completed,A Controlled Study of Community-based Exercise Training in Patients With Moderate COPD,2008-12-01T00:00:00Z,NA,2011-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2013,2008,NA
NCT01990196,2021-08-03,2013-11-05,NA,Interventional,Phase 2,45,"Active, not recruiting",Neoadjuvant Phase 2 Study Comparing the Effects of AR Inhibition With/Without SRC or MEK Inhibition in Prostate Cancer,2014-09-23T00:00:00Z,2023-09-30T00:00:00Z,2022-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2023
NCT01990222,2020-02-13,2013-07-01,NA,Observational,NA,26,Completed,Leveraging Mobile Health Technology to Optimize Early Stimulant Medication Treatment: A Feasibility Pilot,2014-01-01T00:00:00Z,2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2014,2018
NCT01993069,2017-05-01,2013-07-16,NA,Interventional,Not Applicable,20,Terminated,Yoga Training for Returning Veterans With Headache,2013-10-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2014
NCT02001441,2018-04-30,2013-11-27,NA,Observational,NA,35,Completed,UCLA Fitness and Memory Study of Activity In Mild Cognitive Impairment (AIM),2013-08-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT02003183,2020-02-28,2013-11-05,2019-10-10,Observational,NA,24,Completed,Traumatic Brain Injury and Risk for Chronic Traumatic Encephalopathy,2013-03-01T00:00:00Z,2018-12-01T00:00:00Z,2018-10-01T00:00:00Z,TRUE,NA,NA,OTHER,FALSE,"University of California, Los Angeles",UCLA Division of Geriatric Psychiatry,NA,NA,NA,"University of California, Los Angeles",2013,2013,2018
NCT02008396,2021-12-16,2013-12-06,2020-09-18,Interventional,Phase 2,12,Completed,Phase 2 Pilot Safety Study of MDMA-assisted Therapy for Social Anxiety in Autistic Adults,2014-02-01T00:00:00Z,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2017
NCT02008773,2019-01-08,2013-12-07,2018-10-11,Interventional,Phase 2,170,Completed,A Double-Blind Trial of Adjunctive Valacyclovir to Improve Cognition in Early Phase Schizophrenia,2014-03-26T00:00:00Z,2017-06-20T00:00:00Z,2017-06-20T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2017
NCT02010086,2018-09-05,2013-12-09,NA,Interventional,Not Applicable,44,Completed,"Schema, Emotion and Behavior-Based Therapy for School Children",2011-12-01T00:00:00Z,2016-06-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2011,2016
NCT02010684,2015-05-27,2013-08-01,2015-02-13,Interventional,Not Applicable,121,Completed,Mood and Diabetes Empowerment & Improvement Training,2009-04-01T00:00:00Z,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Psychr & Biobehav Sci,NA,NA,NA,"University of California, Los Angeles",2013,2009,2012
NCT02012283,2019-10-18,2013-12-10,2018-09-14,Interventional,Not Applicable,20,Completed,Influence of Spices on Mixed Vegetable Intake Including Brassica Vegetables,2012-11-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2013,2012,2013
NCT02014064,2016-05-10,2011-08-05,NA,Interventional,Phase 1,41,Completed,Safety Study to Assess Atomoxetine With MA Abusers and Healthy Controls,2009-08-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2011,2009,2012
NCT02021175,2020-03-23,2013-02-06,NA,Interventional,Not Applicable,0,Withdrawn,Korean Youth Smoking Cessation Study,2018-06-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California Los Angeles, Center for Behavioral and Addiction Medicine; University of California Los Angeles, Center for Bridging Research, Innovation, Training, and Education on Minority Disparities Solutions (BRITE)",NA,NA,NA,"University of California, Los Angeles",2013,2018,2019
NCT02025998,2016-02-19,2013-12-19,NA,Interventional,Phase 1,24,Completed,Development of Ibudilast for Alcohol Use Disorder,2013-12-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2015
NCT02026011,2019-06-27,2013-12-30,2019-01-08,Interventional,Phase 2,87,Completed,Naltrexone for Individuals of East Asian Descent,2013-12-01T00:00:00Z,2016-09-01T00:00:00Z,2016-09-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2013,2013,2016
NCT02028247,2021-11-10,2014-01-02,2019-10-01,Interventional,Not Applicable,214,Completed,Psychotherapy for Anxiety in Children With Autism Spectrum Disorder,2014-04-01T00:00:00Z,2018-10-01T00:00:00Z,2018-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2018
NCT02030782,2014-01-07,2012-01-19,NA,Interventional,Not Applicable,418,Completed,Youth Partners in Care: Depression and Quality Improvement,1999-10-01T00:00:00Z,2003-12-01T00:00:00Z,2003-12-01T00:00:00Z,FALSE,Randomized,Single,FED,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2012,1999,2003
NCT02046200,2018-07-10,2014-01-14,2016-11-03,Interventional,Phase 1/Phase 2,11,Completed,Development of Ivermectin for Alcohol Use Disorders,2014-02-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2014,2014,2015
NCT02053727,2020-11-12,2013-11-06,NA,Interventional,Not Applicable,0,Withdrawn,Abatacept vs Placebo in RA Patients With Hepatitis B on Entecavir Background,2014-07-01T00:00:00Z,2018-06-12T00:00:00Z,2018-06-12T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2013,2014,2018
NCT02067507,2019-10-23,2014-02-18,NA,Interventional,Not Applicable,53414,Completed,"Increasing Human Papillomavirus Vaccine Uptake in Low-Income, Ethnic Minority Adolescents in Los Angeles County",2012-06-01T00:00:00Z,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2014,2012,2019
NCT02070068,2014-12-01,2014-02-19,NA,Interventional,Early Phase 1,38,Completed,A Pilot Dosing and Timing Study to Optimize Imaging When Utilizing Endoscopic Fluorescence Imaging System During Laparoscopic Biliary and Hepatic Operations,2014-01-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2014,2014,2014
NCT02074579,2017-04-28,2014-02-24,NA,Interventional,Phase 2,101,Completed,A Safety and Efficacy Study of Daikenchuto (TU-100) to Relieve Abdominal Bloating in Female Subjects With Irritable Bowel Syndrome,2014-07-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"Oppenheimer Family Center of Neurobiology of Stress, UCLA",NA,NA,NA,NA,2014,2014,2016
NCT02082353,2021-09-01,2014-03-06,NA,Observational,NA,1480,Enrolling by invitation,Patients Treated for Chronic Granulomatous Disease (CGD) Since 1995,2014-06-01T00:00:00Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,FALSE,NA,NA,NIH,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2021
NCT02084316,2016-08-16,2014-03-07,NA,Interventional,Phase 2/Phase 3,360,Completed,Testing and Linkage to HIV Care in China,2014-03-01T00:00:00Z,2016-01-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2014,2016
NCT02090075,2019-03-29,2014-03-16,2018-08-06,Interventional,Phase 4,66,Completed,Apixaban Versus Warfarin in the Evaluation of Progression of Atherosclerotic Calcification and Vulnerable Plaque,2014-09-01T00:00:00Z,2017-04-05T00:00:00Z,2016-12-27T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,2014,2014,2017
NCT02091219,2021-04-26,2014-03-12,NA,Interventional,Early Phase 1,35,Completed,Effects of Vitamin D3 Versus 25OHD3 on Mineral Metabolism and Immune Function,2014-06-01T00:00:00Z,2019-12-07T00:00:00Z,2019-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles Department of Orhtopaedic Surgery",NA,NA,NA,"University of California, Los Angeles",2014,2014,2019
NCT02093130,2020-02-28,2014-03-14,NA,Interventional,Phase 2,212,Completed,Study of Pomegranate Juice on Memory in Older Adults,2014-01-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2014,2018
NCT02093962,2021-03-23,2014-03-18,2017-07-13,Interventional,Phase 2,265,Terminated,Study of TH-302 or Placebo in Combination With Pemetrexed in Patients With Non-squamous Non-small Cell Lung Cancer,2014-06-01T00:00:00Z,2016-05-01T00:00:00Z,2016-04-01T00:00:00Z,TRUE,Randomized,Triple,INDUSTRY,TRUE,NA,UCLA-Dept of Medicine a Div of Hem/Onc,NA,NA,NA,NA,2014,2014,2016
NCT02095106,2017-10-26,2014-03-20,2017-08-14,Interventional,Not Applicable,27,Completed,Waterproof Casting for Pediatric Distal Radius Fractures,2014-04-01T00:00:00Z,2015-10-01T00:00:00Z,2015-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","UCLA, Orthopaedic Institute for Children",NA,NA,NA,"University of California, Los Angeles",2014,2014,2015
NCT02097563,2020-03-23,2014-03-24,NA,Interventional,Phase 2,133,Completed,Family-Focused Therapy for Youth With Early-Onset Bipolar or Psychotic Disorders,2014-06-01T00:00:00Z,2019-01-01T00:00:00Z,2019-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",UCLA Semel Institute,NA,Harbor/UCLA Outpatient Psychiatry Program,NA,"University of California, Los Angeles",2014,2014,2019
NCT02100683,2020-03-04,2014-03-27,NA,Observational,NA,184,"Active, not recruiting",Nit-Occlud PDA Post-Approval Study,2014-08-01T00:00:00Z,2022-08-01T00:00:00Z,2019-11-20T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,UCLA Pediatric Cardiology,NA,NA,NA,NA,2014,2014,2022
NCT02107196,2016-11-18,2014-04-04,2016-06-21,Interventional,Phase 3,535,Completed,12-Week Efficacy and Safety Study of Ibodutant in Women With Irritable Bowel Syndrome With Diarrhea (IBS-D),2014-03-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,NA,"Digestive Health and Nutrition Clinic. University of California, Los Angeles, CA, USA",NA,NA,NA,2014,2014,2015
NCT02110264,2020-01-13,2014-04-07,2019-12-12,Interventional,Phase 3,151,Completed,Injectable Pharmacotherapy for Opioid Use Disorders (IPOD),2015-06-01T00:00:00Z,2019-05-01T00:00:00Z,2018-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2014,2015,2019
NCT02114918,2017-01-13,2014-04-11,NA,Interventional,Not Applicable,47,Completed,Attention Training for Childhood Obsessive Compulsive Disorder,2013-04-01T00:00:00Z,2016-05-01T00:00:00Z,2016-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2013,2016
NCT02115048,2019-12-11,2014-04-09,2019-11-20,Interventional,Phase 2,44,Terminated,Clinical Study for the Treatment of Breast Cancer: the Patient Will Receive Afatinib Plus Letrozole or Letrozole Alone,2014-07-01T00:00:00Z,2018-11-01T00:00:00Z,2018-11-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, Los Angeles",NA,NA,NA,2014,2014,2018
NCT02118454,2015-06-05,2014-04-15,NA,Interventional,Not Applicable,400,Completed,"Antiretroviral Adherence and Quality-of-life Support for HIV+ Patients in India With Twice-daily Interactive Voice Response (IVR) Calls With Health and Mental Health Messaging Compared to Weekly IVR Survey Only Control Condition: The Mobile-messaging Adherence and Support for Health Study, India.",2014-04-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2014,2014,2015
NCT02119442,2019-04-10,2014-04-08,2019-01-30,Interventional,Not Applicable,90,Completed,Transcatheter Valve Implantation in Patients With Dysfunctional Left and Right Sided Heart Valves,2013-08-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2013,2018
NCT02119806,2018-06-08,2014-04-17,NA,Interventional,Phase 4,0,Withdrawn,Decreasing the Incidence of Delirium After Cardiac Surgery,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z,2017-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2017,2017
NCT02120027,2017-01-18,2014-04-17,2016-11-18,Interventional,Phase 3,558,Terminated,52-Week Efficacy and Safety Study of Ibodutant in Women With Irritable Bowel Syndrome With Diarrhea (IBS-D),2014-02-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,NA,"Digestive Health and Nutrition Clinic. University of California, Los Angeles, CA, USA",NA,NA,NA,2014,2014,2015
NCT02120781,2021-05-10,2014-03-21,2021-03-02,Interventional,Phase 2,21,Completed,Controlled Study to Evaluate the Safety and Efficacy of Azficel-T for Vocal Fold Scarring and Age-Related Dysphonia,2014-03-01T00:00:00Z,2016-12-21T00:00:00Z,2016-04-01T00:00:00Z,TRUE,Randomized,Triple,INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2016
NCT02121028,2021-05-26,2014-04-18,NA,Observational,NA,105,Completed,Mechanisms of Early Recurrence in Intracranial Atherosclerotic Disease,2015-05-01T00:00:00Z,2020-12-31T00:00:00Z,2020-07-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2015,2020
NCT02121288,2014-10-14,2014-04-22,NA,Interventional,Phase 4,0,Withdrawn,Adenosine-induced Myocardial Blood Flow in Peripheral Artery Disease Patients,2014-12-01T00:00:00Z,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center; UCLA David Geffen School of Medicine,NA,NA,NA,NA,2014,2014,2016
NCT02122068,2021-01-19,2014-04-16,NA,Interventional,Not Applicable,26,Completed,Meditation for Dementia Caregivers Major Depressive Disorder in Family Dementia Caregivers,2014-04-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2015
NCT02122159,2016-07-14,2014-04-01,NA,Interventional,Phase 1/Phase 2,0,Withdrawn,Research With Retinal Cells Derived From Stem Cells for Myopic Macular Degeneration,2013-03-01T00:00:00Z,2016-07-01T00:00:00Z,2016-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2013,2016
NCT02123108,2014-04-23,2014-02-24,NA,Interventional,Phase 4,60,Unknown status,"Safety and Efficacy of Basiliximab, Delayed Dose Tacrolimus Plus ECMPA Following Liver Transplantation",2011-01-01T00:00:00Z,2015-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Surgery,NA,NA,NA,"University of California, Los Angeles",2014,2011,2015
NCT02125942,2021-01-11,2014-04-26,NA,Interventional,Not Applicable,15,Completed,Central Meditation and Imagery Therapy for Augmentation of Borderline Personality Disorder Treatment,2014-04-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2014,2014,2015
NCT02129153,2017-02-06,2014-04-30,NA,Interventional,Not Applicable,318,Completed,Linking Families Together Study- A Randomized Trial to Raise Parental Monitoring,2014-09-01T00:00:00Z,2016-08-01T00:00:00Z,2016-06-30T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2014,2016
NCT02129790,2019-04-16,2014-04-25,NA,Interventional,Not Applicable,10,Completed,Mentalization-Based Therapy to Prevent Suicidal Behavior in Adolescents With Bipolar Disorder,2014-01-01T00:00:00Z,2018-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Department of Psychiatry,NA,NA,NA,"University of California, Los Angeles",2014,2014,2018
NCT02130921,2018-10-11,2014-05-01,NA,Interventional,Not Applicable,1800,Completed,Enhancing the Role of Commune Health Workers in HIV and Drug Control: A Randomized Controlled Trial,2014-07-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2014,2014,2018
