nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT00874029,2014-06-03,2009-04-01,2013-10-24,Interventional,Not Applicable,137,Completed,Laparoscopic Radiofrequency Ablation (RFA) of Symptomatic Uterine Fibroids,2009-03-01T00:00:00Z,2014-03-01T00:00:00Z,2012-01-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2009,2009,2014
NCT00878787,2014-05-28,2009-03-20,NA,Interventional,Not Applicable,5,Completed,Theta-burst Transcranial Magnetic Stimulation,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2009,2008,2010
NCT00888498,2015-07-01,2009-04-24,NA,Interventional,Phase 2/Phase 3,189,Suspended,Ankle Manual Therapy for Ankle Sprains,2009-01-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,NA,NA,University of Southern California,NA,NA,NA,2009,2009,2015
NCT00898807,2014-06-26,2009-05-11,2014-03-19,Interventional,Phase 3,186,Completed,Citalopram for Agitation in Alzheimer's Disease,2009-07-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,University of Southern California Keck School of Medicine Memory and Aging Center,NA,NA,NA,NA,2009,2009,2013
NCT00949923,2018-03-28,2009-07-29,NA,Interventional,Not Applicable,41,Completed,Green Tea in Breast Cancer Patients,2008-05-07T00:00:00Z,2016-06-06T00:00:00Z,2010-12-14T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2009,2008,2016
NCT00972439,2018-01-24,2009-09-03,2013-02-14,Interventional,Not Applicable,33,Completed,Oral Contraceptive (OC) Progestin Dose and Breast Proliferation,2007-08-01T00:00:00Z,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2009,2007,2008
NCT00981903,2017-07-05,2009-09-18,NA,Interventional,Phase 2,131,Terminated,Tinzaparin for Primary Treatment and Extended Secondary Prophylaxis of Venous Thromboembolism in Patients With Cancer,2005-07-01T00:00:00Z,2015-10-01T00:00:00Z,2012-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,NA,2009,2005,2015
NCT00998595,2017-03-29,2009-10-19,NA,Interventional,Not Applicable,216,Completed,Gestational Diabetes Follow Up Study,2009-06-01T00:00:00Z,2011-10-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2009,2009,2011
NCT01006824,2011-01-24,2009-11-02,NA,Interventional,Phase 4,136,Completed,Trial of Wireless Capsule Endoscopy in the Evaluation of Obscure Gastrointestinal Bleeding,2003-03-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2009,2003,2009
NCT01008865,2019-01-23,2009-11-04,NA,Interventional,Not Applicable,529,Completed,A Comparison of the Studer Pouch Versus the T-Pouch Orthotopic Neobladder Urinary Diversion in Bladder Cancer Patients,2002-01-04T00:00:00Z,2018-06-14T00:00:00Z,2018-06-14T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2009,2002,2018
NCT01031342,2011-01-24,2009-11-02,NA,Interventional,Not Applicable,72,Terminated,Early Colonoscopy for Lower Gastrointestinal (GI) Bleeding,2002-08-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2009,2002,2009
NCT01049451,2017-04-17,2010-01-13,NA,Interventional,Phase 1,23,Completed,Pulse ACTH vs. MP for MS,2009-11-01T00:00:00Z,2013-07-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2010,2009,2013
NCT01064700,2021-04-26,2010-02-04,NA,Interventional,Phase 1,33,Completed,Bright Light: A Novel Treatment for Anxiety,2006-10-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,University of Southern California,NA,NA,NA,NA,2010,2006,2007
NCT01140282,2019-06-17,2010-06-04,NA,Interventional,Not Applicable,106,Completed,Exercise Program for Early Breast Cancer Survivors,2012-05-21T00:00:00Z,2018-10-01T00:00:00Z,2017-09-28T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2012,2018
NCT01153919,2017-04-09,2010-06-24,NA,Interventional,Phase 2,27,Terminated,Romiplostim in Treating Hepatitis C-Infected Patients With Thrombocytopenia,2010-06-30T00:00:00Z,2018-07-14T00:00:00Z,2014-07-14T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2010,2018
NCT01155258,2016-06-09,2010-06-30,NA,Interventional,Phase 1,19,Completed,Temsirolimus and Vinorelbine Ditartrate in Treating Patients With Unresectable or Metastatic Solid Tumors,2010-06-01T00:00:00Z,2014-05-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2010,2014
NCT01159431,2013-05-06,2010-07-07,2013-02-01,Interventional,Phase 2,50,Completed,External Trigeminal Nerve Stimulation for Epilepsy,2008-01-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2010,2008,2011
NCT01209923,2021-12-14,2010-07-16,2017-03-30,Interventional,Not Applicable,362,Completed,Validation of the Stayhealthy BC1 Body Comp Analyzer,2007-05-01T00:00:00Z,2009-08-01T00:00:00Z,2009-08-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2010,2007,2009
NCT01209936,2017-03-30,2010-09-24,NA,Interventional,Not Applicable,15,Completed,Hydration Factor Study for the Stayhealthy BC3,2009-09-01T00:00:00Z,2010-07-01T00:00:00Z,2010-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2010,2009,2010
NCT01222377,2014-02-05,2010-10-14,NA,Interventional,Not Applicable,2,Terminated,Endoscopic Breast Surgery in Treating Patients With Breast Cancer,2010-09-01T00:00:00Z,2011-10-01T00:00:00Z,2011-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2010,2011
NCT01224509,2010-10-19,2010-10-18,NA,Interventional,Not Applicable,18,Terminated,The Effect of Mifepristone on the Expression of Cervical Prostaglandin EP3 Receptors,2004-09-01T00:00:00Z,2005-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2004,2005
NCT01238965,2015-05-26,2010-11-03,NA,Interventional,Phase 1,7,Terminated,Panobinostat and Fluorouracil Followed By Leucovorin Calcium in Treating Patients With Stage IV Colorectal Cancer Who Did Not Respond to Previous Fluorouracil-Based Chemotherapy,2010-10-01T00:00:00Z,2015-04-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2010,2015
NCT01239355,2015-09-03,2010-11-10,2015-06-10,Interventional,Phase 2,15,Terminated,MK2206 in Treating Patients With Advanced Liver Cancer That Did Not Respond to Previous Therapy,2010-12-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,TRUE,NA,None (Open Label),NIH,TRUE,NA,"University of Southern California, Norris",NA,NA,NA,NA,2010,2010,2013
NCT01240629,2017-07-05,2010-06-30,NA,Interventional,Phase 1/Phase 2,43,Completed,Doxorubicin-GnRH Agonist Conjugate AEZS-108 in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2010-11-02T00:00:00Z,2017-02-02T00:00:00Z,2017-02-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2010,2017
NCT01270542,2017-07-14,2010-12-01,2014-05-19,Interventional,Not Applicable,20,Completed,Avastin for PDR (Proliferative Diabetic Retinopathy),2009-06-01T00:00:00Z,2012-07-01T00:00:00Z,2011-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2010,2009,2012
NCT01276054,2014-07-01,2011-01-11,2014-07-01,Interventional,Phase 2,4,Terminated,Sentinel and/or Axillary Lymph Node Biopsy With or Without Axillary Reverse Mapping in Reducing Incidence and Severity of Arm Lymphedema in Stage 0-2 Patients.,2010-12-01T00:00:00Z,2011-10-01T00:00:00Z,2011-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2010,2011
NCT01291277,2016-12-23,2011-02-04,2016-10-25,Interventional,Phase 4,90,Completed,Time Interval for Endoscopic Variceal Ligation,2008-08-01T00:00:00Z,2015-12-01T00:00:00Z,2015-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2008,2015
NCT01293448,2022-04-21,2010-12-14,NA,Interventional,Not Applicable,21,Completed,Evaluation of Balloon-based Cryoablation of Human Esophageal Epithelium,2010-12-01T00:00:00Z,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2010,2010,2012
NCT01302405,2017-08-16,2011-02-18,NA,Interventional,Phase 1,23,Terminated,Safety and Efficacy Study of PRI-724 in Subjects With Advanced Solid Tumors,2011-02-01T00:00:00Z,2015-06-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2011,2011,2015
NCT01318005,2014-09-09,2011-03-16,NA,Interventional,Not Applicable,85,Unknown status,Oral Contraceptive (OC) Estrogen Dose and Breast Proliferation,2011-01-01T00:00:00Z,2016-12-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2011,2016
NCT01323101,2017-03-28,2011-02-15,NA,Interventional,Phase 4,21,Completed,Doxycycline Effects on Inflammation in Cystic Fibrosis,2008-04-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2008,2010
NCT01338792,2014-02-05,2011-04-15,2013-10-16,Interventional,Phase 2,47,Completed,Oxaliplatin and Pemetrexed Disodium in Treating Patients With Refractory Hormone-Resistant Prostate Cancer,2006-06-01T00:00:00Z,2012-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2006,2012
NCT01352637,2019-06-13,2011-02-18,2019-05-06,Interventional,Phase 3,192,Completed,Enhancing Exposure Therapy for Post Traumatic Stress Disorder (PTSD): Virtual Reality and Imaginal Exposure With a Cognitive Enhancer,2011-05-01T00:00:00Z,2018-09-01T00:00:00Z,2018-09-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2011,2011,2018
NCT01357785,2011-09-12,2011-05-18,NA,Interventional,Phase 1,35,Unknown status,Periodontal Tissue Regeneration Using Autologous Periodontal Ligament Stem Cells,2011-04-01T00:00:00Z,2014-12-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,"School of Stomatology, Fourth Military Medical Univeristy; Ostrow School of Dentistry, University of Southern California",NA,NA,NA,2011,2011,2014
NCT01382706,2018-05-10,2011-06-23,NA,Interventional,Phase 2,15,Terminated,Docetaxel and Lapatinib in Metastatic Transitional Cell Carcinoma in Bladder,2011-06-13T00:00:00Z,2017-12-15T00:00:00Z,2013-07-15T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2011,2017
NCT01403831,2013-06-18,2011-07-25,NA,Interventional,Not Applicable,200,Completed,Trial to Examine Text-message Based mHealth in Emergency Department Patients With Diabetes,2011-07-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2011,2011,2012
NCT01407341,2014-02-05,2011-07-29,NA,Interventional,Phase 1,1,Terminated,Beta-Tricalcium Phosphate Bone Graft in Treating Patients Undergoing Surgery For Metastatic Spine Cancer,2011-06-01T00:00:00Z,2012-08-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2011,2012
NCT01411059,2016-11-14,2011-07-20,NA,Interventional,Not Applicable,27,Completed,Yoga Empowers Seniors Study,2009-07-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2009,2011
NCT01426438,2016-01-04,2011-08-30,2014-10-15,Interventional,Phase 2,99,Completed,"Endothelial Function, Lipoproteins, and Inflammation With Low HDL Cholesterol in HIV: ER Niacin Versus Fenofibrate",2011-11-01T00:00:00Z,2013-10-01T00:00:00Z,2013-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,NA,University of Southern California,NA,NA,2011,2011,2013
NCT01427543,2018-10-09,2011-08-30,NA,Interventional,Phase 3,212,Completed,The HJ MILE HIV Prevention Intervention for Post-incarcerated Men,2011-07-01T00:00:00Z,2013-04-01T00:00:00Z,2013-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2011,2013
NCT01441323,2017-03-29,2011-09-23,NA,Interventional,Not Applicable,62,Completed,Strength Training and Nutrition Development for African American Youth,2007-06-01T00:00:00Z,2008-12-01T00:00:00Z,2008-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2007,2008
NCT01454947,2017-03-30,2011-08-04,2015-07-20,Interventional,Not Applicable,248,Completed,Use of Behavioral Economics to Improve Treatment of Acute Respiratory Infections (Main Study),2011-08-01T00:00:00Z,2014-09-01T00:00:00Z,2014-04-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2011,2014
NCT01454960,2017-03-31,2011-08-04,NA,Interventional,Not Applicable,28,Completed,Use of Behavioral Economics to Improve Treatment of Acute Respiratory Infections (Pilot Study),2011-07-01T00:00:00Z,2014-09-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,University of Southern California,NA,NA,University of Southern California,2011,2011,2014
NCT01460771,2014-05-20,2011-09-27,NA,Interventional,Phase 2,100,Unknown status,Transcranial Direct-Current Stimulation in Childhood Dystonia,2011-09-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2011,2017
NCT01469338,2014-11-21,2011-11-01,NA,Interventional,Phase 2,9,Terminated,Cabazitaxel Plus Prednisone With Octreotide For Castration-Resistant Prostate Cancer (CRPC) Previously Treated With Docetaxel,2012-07-01T00:00:00Z,2014-11-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2012,2014
NCT01471028,2019-01-22,2011-11-07,2018-07-24,Interventional,Phase 3,203,Completed,Assess Safety and Efficacy of ELAD (Extracorporeal Liver Assist System) in Subjects With Alcohol-Induced Liver Failure,2013-02-01T00:00:00Z,2015-08-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,CA - Keck Hospital of University of Southern California,NA,NA,NA,NA,2011,2013,2015
NCT01495130,2014-01-27,2011-11-29,NA,Interventional,Not Applicable,11,Completed,Transrectal Ultrasound (TRUS) in Finding Tumors During Robotic-Assisted Laparoscopic Surgery,2011-10-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2011,2011,2012
NCT01498289,2019-10-25,2011-12-22,2019-07-15,Interventional,Phase 2,213,Completed,"S1201: Combination Chemo for Patients W/Advanced or Metastatic Esophageal, Gastric, or Gastroesophageal Junction Cancer",2012-02-01T00:00:00Z,2019-09-19T00:00:00Z,2018-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,University of Southern California,NA,NA,NA,NA,2011,2012,2019
NCT01502748,2017-07-27,2011-12-25,NA,Interventional,Not Applicable,2,Terminated,Endovascular Magnesium Sampling in Acute Stroke,2012-03-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2012,2013
NCT01502761,2017-07-26,2011-12-22,2017-06-30,Interventional,Phase 1/Phase 2,4,Terminated,Intra-arterial Magnesium Administration for Acute Stroke,2012-03-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2011,2012,2016
NCT01518465,2017-11-27,2012-01-18,NA,Interventional,Phase 2,13,Terminated,"Dalteparin, Lenalidomide, and Low-Dose Dexamethasone in Treating Patients With Previously Untreated Multiple Myeloma",2012-01-09T00:00:00Z,2017-10-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01547676,2015-03-25,2012-02-10,NA,Interventional,Not Applicable,28,Terminated,Clamped or Unclamped Surgery in Treating Patients With Kidney Cancer,2011-12-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2011,2014
NCT01595581,2022-02-08,2012-05-08,2017-03-30,Interventional,Phase 3,14,Completed,Testosterone Administration and ACL Reconstruction in Men,2012-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2015
NCT01612156,2015-01-16,2012-05-31,2015-01-07,Interventional,Not Applicable,90,Completed,Lubricant Versus Lidocaine Gel for Pain Control During Urodynamics,2011-12-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2011,2012
NCT01614652,2017-06-21,2012-06-04,NA,Interventional,Phase 3,331,Terminated,A Pivotal Trial to Establish the Efficacy and Long-term Safety of the Parachute Implant System,2012-12-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01617070,2016-11-08,2012-06-08,2016-11-08,Interventional,Phase 4,10,Completed,Effects of Kuvan on Melatonin Secretion,2012-05-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2012,2012,2014
NCT01625169,2014-08-11,2012-06-12,2014-06-09,Interventional,Not Applicable,9,Completed,Etravirine Pharmacokinetics and HIV Viral Load in Breast Milk and Plasma,2010-04-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2010,2012
NCT01635673,2012-07-06,2012-07-03,NA,Interventional,Not Applicable,20,Completed,Effects of Whole Body Vibration Exercise on Metabolic Systems in Latino Boys,2010-05-01T00:00:00Z,2011-05-01T00:00:00Z,2011-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2010,2011
NCT01649258,2017-11-15,2012-07-20,NA,Interventional,Phase 1,29,Terminated,Fosaprepitant Dimeglumine and Granisetron Transdermal System in Preventing Nausea and Vomiting in Patients With Breast Cancer Undergoing Chemotherapy,2012-09-04T00:00:00Z,2017-09-30T00:00:00Z,2017-05-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2017
NCT01667978,2015-08-19,2012-08-15,2015-05-27,Interventional,Not Applicable,35,Completed,The Effect of Protease Inhibitors on the Pharmacokinetics of Oral Norethindrone Contraception,2012-06-01T00:00:00Z,2014-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2014
NCT01676337,2015-05-26,2012-08-28,NA,Interventional,Not Applicable,374,Completed,Text Message Appointment Reminders,2012-07-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2013
NCT01681888,2018-09-06,2012-07-19,NA,Interventional,Not Applicable,100,Unknown status,Surface EMG Biofeedback for Children With Cerebral Palsy,2012-05-01T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2020
NCT01685125,2017-07-05,2012-09-11,NA,Interventional,Phase 2,96,Unknown status,Abiraterone Acetate and Prednisone With or Without Dasatinib in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2012-09-01T00:00:00Z,2018-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2018
NCT01723917,2019-04-02,2012-11-06,NA,Interventional,Not Applicable,71,Completed,Phytoserms for Menopause Symptoms and Age-Associated Memory Decline,2012-07-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2015
NCT01729117,2012-11-13,2012-11-13,NA,Interventional,Not Applicable,30,Completed,A Trial of Meal Replacement at a Community Diabetes Clinic Serving a Low Socioeconomic Hispanic Population,2009-05-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2009,2012
NCT01749358,2017-04-04,2012-06-25,NA,Interventional,Phase 1,60,Completed,Dose Optimization for Stroke Evaluation,2012-03-01T00:00:00Z,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,University of Southern California,NA,NA,University of Southern California,2012,2012,2016
NCT01755208,2021-11-11,2012-12-18,NA,Interventional,Not Applicable,110,Terminated,Light-Scattering Spectroscopy for Detection of Breast Cancer,2012-11-21T00:00:00Z,2020-11-19T00:00:00Z,2020-11-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2012,2020
NCT01758549,2014-06-29,2012-11-25,NA,Interventional,Not Applicable,62,Completed,Randomized Trial of Aggressive Fluid Hydration to Prevent Post ERCP Pancreatitis,2012-07-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2012,2013
NCT01759979,2017-03-30,2012-12-31,NA,Interventional,Not Applicable,60,Completed,Laser Versus Mechanical Lithotripsy of Bile Duct Stones,2013-01-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2012,2013,2016
NCT01761539,2016-07-31,2013-01-03,NA,Interventional,Not Applicable,60,Completed,Moderate Versus Aggressive Fluids for Acute Pancreatitis,2013-04-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2015
NCT01762410,2014-09-26,2012-12-20,NA,Interventional,Phase 1,60,Suspended,Clinical Study of Oral PI3K/mTOR Inhibitor in Patients With Advanced Refractory Solid Tumors,2012-09-01T00:00:00Z,2016-03-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2012,2012,2016
NCT01763346,2019-10-15,2013-01-04,2019-08-28,Interventional,Not Applicable,88,Completed,Beta Cell Restoration Through Fat Mitigation,2013-06-01T00:00:00Z,2018-06-01T00:00:00Z,2018-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2013,2013,2018
NCT01764347,2014-01-27,2012-12-21,NA,Interventional,Not Applicable,24,Completed,Magnetic Resonance Imaging-Transrectal Ultrasound Fusion Image-Guided Prostate Biopsy Following Radical Prostatectomy in Patients With Prostate Cancer,2010-11-01T00:00:00Z,2013-09-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2012,2010,2013
