nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT01554410,2022-02-16,2012-03-08,NA,Interventional,Phase 1,35,Completed,Intensity Modulated Radiation Therapy With Cisplatin and Gemcitabine to Treat Locally Advanced Cervical Carcinoma,2010-08-01T00:00:00Z,2020-08-01T00:00:00Z,2019-07-16T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2010,2020
NCT01555697,2020-07-24,2012-03-13,2020-05-21,Interventional,Phase 1/Phase 2,80,Completed,Biomarker Strategies for Medication-Enhanced Cognitive Training in Schizophrenia,2014-07-01T00:00:00Z,2019-06-01T00:00:00Z,2019-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2012,2014,2019
NCT01583140,2013-01-24,2012-03-06,NA,Interventional,Not Applicable,312,Completed,Seamos Saludables - Physical Activity Intervention Study for Latinas,2009-10-01T00:00:00Z,2012-09-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2009,2012
NCT01592994,2014-12-03,2012-05-03,NA,Interventional,Phase 2,220,Completed,Enhancing HIV Risk Reduction Among Indian Women With Risky Husbands,2010-07-01T00:00:00Z,2011-12-01T00:00:00Z,2011-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Division of Global Public Health,NA,NA,NA,"University of California, San Diego",2012,2010,2011
NCT01593943,2014-12-03,2012-05-04,NA,Interventional,Phase 3,2162,Completed,"Gender Equity-Focused, Male-Centered Family Planning for Rural India",2012-03-01T00:00:00Z,2014-09-01T00:00:00Z,2014-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2012,2014
NCT01594346,2012-05-08,2012-05-02,NA,Interventional,Phase 3,349,Completed,Multicenter Vitamin E Trial in Aging Persons With Down Syndrome,2000-09-01T00:00:00Z,2010-04-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,Randomized,Triple,OTHER_GOV,TRUE,NA,NA,NA,"University of California, San Diego",NA,NA,2012,2000,2010
NCT01600053,2016-10-24,2012-05-09,2015-12-16,Interventional,Phase 2,11,Terminated,Revlimid® as Consolidation Treatment Chronic Lymphocytic Leukemia,2011-11-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2012,2011,2014
NCT01601626,2018-02-07,2012-05-16,2018-01-10,Interventional,Phase 2,71,Terminated,Rifampin-Based Tuberculosis Treatment Versus Rifabutin-Based Tuberculosis Treatment in Persons With HIV,2013-07-13T00:00:00Z,2017-06-28T00:00:00Z,2017-01-19T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2012,2013,2017
NCT01608568,2012-05-31,2012-02-29,NA,Interventional,Not Applicable,32,Unknown status,Affixing Polypropylene Mesh Using Barbed Suture (Quill™ SRS) During Robotic Assisted Laparoscopic Sacrocolpopexy,2010-11-01T00:00:00Z,2013-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2012,2010,2013
NCT01609322,2013-12-19,2012-05-29,NA,Interventional,Phase 2,40,Completed,Exposure Therapy for Fear of Falling in Older Adults,2010-08-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2010,2013
NCT01612494,2019-04-05,2012-05-29,2013-06-17,Interventional,Phase 1/Phase 2,44,Completed,Hypertonic Saline as Therapy for Pediatric Concussion,2010-03-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2010,2012
NCT01621737,2019-11-15,2012-06-03,2019-08-30,Interventional,Not Applicable,42,Terminated,Antipsychotic Effects of Oxytocin,2011-06-01T00:00:00Z,2018-12-01T00:00:00Z,2018-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2011,2018
NCT01624155,2019-10-07,2012-06-01,NA,Interventional,Not Applicable,33,Completed,Increasing Contraception Utilization Among Women Prescribed Teratogenic Medications,2012-01-05T00:00:00Z,2015-09-22T00:00:00Z,2013-10-30T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,"University of California, San Diego",NA,"University of California, San Diego",2012,2012,2015
NCT01625819,2016-01-07,2012-04-18,NA,Interventional,Not Applicable,135,Completed,Exploring Behavioral Interventions to Improve Heart Failure,2010-08-01T00:00:00Z,2015-08-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2010,2015
NCT01654497,2019-11-12,2012-07-16,NA,Interventional,Phase 1,26,Completed,Dexanabinol in Patients With Brain Cancer,2012-06-01T00:00:00Z,2017-07-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2012,2012,2017
NCT01657422,2012-08-03,2012-07-27,NA,Interventional,Not Applicable,819,Completed,PACE+: Counseling Adolescents for Exercise and Nutrition,2000-08-01T00:00:00Z,2006-04-01T00:00:00Z,2004-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2000,2006
NCT01661608,2012-08-07,2012-08-07,NA,Interventional,Not Applicable,32,Terminated,Gastric Restriction Using the EndoSurgical Operating System,2008-12-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2012,2008,2010
NCT01664559,2015-11-18,2012-06-28,2015-07-22,Interventional,Not Applicable,67,Completed,Pain Control for Intrauterine Device Placement: A Trial of Ketorolac Prior to Intrauterine Device Placement,2012-07-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Diego",NA,"University of California, San Diego",NA,"University of California, San Diego",2012,2012,2014
NCT01670123,2018-10-09,2012-08-17,NA,Interventional,Not Applicable,90,Completed,Development of a Personalized Real-time Intervention for Bipolar Disorder,2010-07-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2012,2010,2013
NCT01671514,2015-06-01,2012-08-20,NA,Interventional,Not Applicable,21,Completed,"Effects of Dark Chocolate on Exercise Capacity, and Mitochondrial Structure and Function",2012-07-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","Assistant Professor of Medicine, University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2012,2014
NCT01683747,2015-11-16,2012-09-09,NA,Interventional,Phase 2,4,Terminated,Single Dose Enteral Tranexamic Acid in Critically Ill Patients,2012-06-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,Randomized,Quadruple,FED,FALSE,NA,"VA San Diego Healthcare/University of California, San Diego",NA,NA,NA,NA,2012,2012,2014
NCT01690026,2017-11-01,2012-09-12,NA,Interventional,Not Applicable,1209,Completed,Facilitating Adolescent Self-Change for Alcohol Problems,2012-10-01T00:00:00Z,2017-06-30T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2012,2012,2017
NCT01693874,2014-07-21,2012-03-29,NA,Interventional,Phase 1/Phase 2,103,Completed,Mindfulness-based Stress Reduction and Cognitive Function in Stress and Aging,2011-10-01T00:00:00Z,2014-06-01T00:00:00Z,2014-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2012,2011,2014
NCT01694121,2018-12-04,2012-09-22,2018-11-14,Interventional,Not Applicable,455,Completed,Evaluating a Structural and Behavioral HIV Risk Reduction Program for Black Men,2013-03-01T00:00:00Z,2018-05-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2013,2018
NCT01696214,2019-01-02,2012-06-25,2016-08-08,Interventional,Phase 4,20,Completed,A Pilot Study to Determine the Feasibility and Utility of Implementing of the Full Scale TOM Trial,2012-10-01T00:00:00Z,2016-11-01T00:00:00Z,2015-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2012,2016
NCT01708785,2017-10-16,2012-10-11,NA,Interventional,Not Applicable,230,Completed,Learning Theory to Improve Obesity Treatment,2012-10-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2012,2012,2017
NCT01720667,2019-08-12,2012-10-22,2019-07-03,Interventional,Phase 1/Phase 2,280,Completed,Efficacy of Intravenous Levetiracetam in Neonatal Seizures,2013-03-01T00:00:00Z,2019-07-31T00:00:00Z,2017-10-31T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2013,2019
NCT01736085,2020-02-06,2012-11-15,2019-06-28,Interventional,Phase 3,3706,Completed,Providing Free Nicotine Patches to Quitline Smokers,2013-04-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2012,2013,2014
NCT01754961,2012-12-18,2011-11-17,NA,Interventional,Phase 2,24,Unknown status,Effects of Vitamin D on Inflammation in Liver Disease,2011-11-01T00:00:00Z,2014-01-01T00:00:00Z,2013-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2011,2011,2014
NCT01759277,2021-01-31,2012-12-21,2019-07-31,Interventional,Phase 4,80,Completed,Femoral Versus Adductor Canal Continuous Peripheral Nerve Blocks for Knee Arthroplasty,2012-12-01T00:00:00Z,2014-09-01T00:00:00Z,2014-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2012,2012,2014
NCT01761643,2020-06-18,2013-01-02,2020-05-13,Interventional,Phase 4,398,Completed,CCTG 595: Text Messaging Intervention to Improve Adherence to PrEP in High-risk MSM,2012-12-19T00:00:00Z,2018-07-11T00:00:00Z,2018-06-13T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","CCTG, UCSD AVRC","CCTG, UCSD HNRP",NA,NA,"University of California, San Diego",2013,2012,2018
NCT01766713,2020-07-01,2013-01-09,2014-12-10,Interventional,Phase 2,50,Completed,Ezetimibe Versus Placebo in the Treatment of Non-alcoholic Steatohepatitis,2013-01-01T00:00:00Z,2014-09-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2014
NCT01773746,2018-09-10,2013-01-10,NA,Interventional,Not Applicable,80,Terminated,Study of Room Air Versus 60% Oxygen for Resuscitation of Premature Infants,2013-08-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,UCSD Medical Center,NA,NA,NA,NA,2013,2013,2017
NCT01775826,2019-08-15,2013-01-17,NA,Interventional,Not Applicable,225,Completed,Validating Machine -Learned Classifiers of Sedentary Behavior and Physical Activity,2013-03-01T00:00:00Z,2016-04-01T00:00:00Z,2016-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2016
NCT01798966,2016-02-15,2013-02-21,2014-12-04,Interventional,Not Applicable,10,Completed,Twenty-four Hour Intraocular Pressure Patterns in Patients With Uncontrolled Thyroid Eye Disease,2013-02-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2013
NCT01799733,2022-01-20,2013-02-25,NA,Interventional,Not Applicable,43,Completed,Alternative Treatments for Premenstrual Dysphoric Disorder,2013-06-18T00:00:00Z,2018-07-03T00:00:00Z,2018-05-10T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2018
NCT01802554,2016-05-10,2013-02-20,2013-12-10,Interventional,Not Applicable,100,Completed,Reducing CVD Risk in Caregivers: A Brief Behavioral Activation Intervention,2008-04-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2008,2013
NCT01804478,2013-03-04,2013-02-25,NA,Interventional,Not Applicable,20,Completed,Non-invasive Measurement of Microvascular Blood Flow During Mild External Compression of the Leg,2005-05-01T00:00:00Z,2013-02-01T00:00:00Z,2013-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2005,2013
NCT01804712,2017-05-17,2013-03-01,NA,Interventional,Early Phase 1,18,Unknown status,Rituximab Neoadjuvant Therapy in Patients With Prostate Cancer Scheduled to Undergo Radical Prostatectomy,2013-07-01T00:00:00Z,2019-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Diego",2013,2013,2019
NCT01824082,2021-04-26,2013-03-30,2021-02-12,Interventional,Phase 4,144,Completed,Treating Phantom Limb Pain Using Continuous Peripheral Nerve Blocks: A Department of Defense Funded Multicenter Study,2013-12-01T00:00:00Z,2020-10-01T00:00:00Z,2019-11-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2020
NCT01829347,2019-02-12,2013-04-08,2018-05-15,Interventional,Phase 3,18,Terminated,To Assess Safety/Efficacy of ELAD in Subjects w/ Severe Acute Alcoholic Hepatitis (sAAH) and Lille Score Failure,2014-04-01T00:00:00Z,2018-09-01T00:00:00Z,2015-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,CA - University of California San Diego,NA,NA,NA,NA,2013,2014,2018
NCT01834287,2021-01-19,2013-04-12,NA,Interventional,Not Applicable,207,Completed,Pasos Hacia La Salud - Physical Activity Intervention for Latinas,2011-12-01T00:00:00Z,2015-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2011,2015
NCT01837147,2020-02-05,2013-04-06,NA,Interventional,Not Applicable,51,Completed,Using Technology to Improve Physical Activity Levels Among Postmenopausal Women (The Active & Aware Study),2013-04-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2013,2013,2014
NCT01838499,2016-07-21,2013-04-19,2015-10-13,Interventional,Phase 2,224,Terminated,"Assessment of the Safety, Tolerability and Efficacy of MEDI8968 in Subjects With Moderate to Severe Hidradenitis Suppurativa",2013-05-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2014
NCT01859403,2021-03-19,2013-05-17,2021-02-08,Interventional,Not Applicable,51,Completed,Nutrigenomics: Personalizing Weight Loss for Obese Veterans,2012-11-01T00:00:00Z,2014-03-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2012,2014
NCT01867177,2018-07-27,2013-05-29,NA,Interventional,Not Applicable,583,Completed,Community-based Interventions to Increase HIV Testing and HIV Care Utilization,2013-06-01T00:00:00Z,2017-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2017
NCT01893346,2017-09-01,2013-06-26,2015-04-09,Interventional,Phase 1,35,Completed,Safety and Tolerability of Ceftazidime-Avibactam for Pediatric Patients With Suspected or Confirmed Infections,2013-07-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2014
NCT01898689,2021-03-18,2013-07-09,2019-07-29,Interventional,Phase 4,24,Completed,Optimizing Local Anesthetic Concentration for Continuous Popliteal-Sciatic Nerve Blocks,2013-07-01T00:00:00Z,2013-11-01T00:00:00Z,2013-11-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2013
NCT01926457,2018-10-09,2013-08-15,NA,Interventional,Not Applicable,202,Completed,Treating Prediabetes in the First Trimester,2013-07-01T00:00:00Z,2017-06-15T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2017
NCT01931046,2020-09-03,2013-08-21,NA,Interventional,Phase 1/Phase 2,28,Completed,Use of Recombinant Adenovirus Therapy to Treat Localized Prostate Cancer,2013-10-01T00:00:00Z,2020-03-01T00:00:00Z,2018-07-06T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2020
NCT01933464,2019-07-29,2013-08-21,2019-05-20,Interventional,Phase 1/Phase 2,10,Completed,An Analysis of the Effect of Topical Cromolyn Sodium on Rosacea-associated Erythema,2013-08-01T00:00:00Z,2014-04-01T00:00:00Z,2014-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2014
NCT01936441,2015-10-21,2013-09-03,NA,Interventional,Not Applicable,106,Completed,MsFLASH-04: Pilot Trial: Telephone Behavioral Therapy for Menopause-related Sleep Disturbance,2013-11-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2013,2013,2015
NCT01946282,2020-03-18,2013-09-13,2019-09-11,Interventional,Not Applicable,8565,Completed,Evidence-Based Colorectal Cancer Screening for the Uninsured,2013-11-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,NA,NA,NA,"University of California, San Diego",NA,NA,2013,2013,2017
NCT01951352,2019-09-09,2013-09-23,2019-05-21,Interventional,Not Applicable,10,Completed,Effects of Surfactants on the Innate Immune System,2013-09-01T00:00:00Z,2015-12-01T00:00:00Z,2015-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2015
NCT01951391,2019-11-13,2013-09-23,2019-05-24,Interventional,Not Applicable,10,Completed,Effect of Surfactants on the Skin Microbiome,2013-09-01T00:00:00Z,2015-12-01T00:00:00Z,2015-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2015
NCT01955668,2014-06-18,2013-09-30,NA,Interventional,Phase 1,2,Completed,AZD6738 First Time in Patient Multiple Ascending Dose Study,2013-11-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,FALSE,NA,UCSD and CLL Consortium,NA,NA,NA,NA,2013,2013,2013
NCT01957748,2021-12-08,2013-09-09,NA,Interventional,Not Applicable,117,Completed,CCTG 594: Engagement and Retention in Care for HIV+,2013-10-08T00:00:00Z,2020-11-24T00:00:00Z,2017-12-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","CCTG, UCSD AVRC, UCSD Owen Clinic",NA,NA,NA,"University of California, San Diego",2013,2013,2020
NCT01958073,2020-08-26,2013-03-27,2018-12-30,Interventional,Phase 4,35,Completed,Vaginal Estrogen for the Prevention of Recurrent Urinary Tract Infection in Postmenopausal Women,2013-10-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,NA,2013,2013,2017
NCT01959113,2020-06-15,2013-09-30,2020-05-13,Interventional,Phase 1,5,Completed,Validation of the Short-term Antimicrobial Action of Transplanted Bacteria,2015-01-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2015,2016
NCT01960257,2021-05-10,2013-10-08,2020-05-12,Interventional,Phase 4,92,Completed,Wirelessly Observed Therapy in Comparison to Directly Observed Therapy for the Treatment of Tuberculosis,2013-10-25T00:00:00Z,2017-01-31T00:00:00Z,2017-01-31T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,"University of California, San Diego",NA,NA,"University of California, San Diego",2013,2013,2017
NCT01963845,2016-10-06,2013-10-11,2016-08-01,Interventional,Phase 2,50,Completed,Sitagliptin Versus Placebo in the Treatment of Non-alcoholic Fatty Liver Disease,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2014,2016
NCT01987609,2018-12-28,2013-11-12,2018-08-22,Interventional,Phase 2,7,Completed,Effects of Subcutaneous Hyaluronidase Administration on Psoriatic Plaques,2015-07-01T00:00:00Z,2018-02-01T00:00:00Z,2017-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,UCSD Division of Dermatology,NA,NA,NA,"University of California, San Diego",2013,2015,2018
NCT02001064,2021-07-08,2013-11-27,2021-06-03,Interventional,Not Applicable,60,Completed,Care4Today v2.0 Application for Improving Adherence to HIV Medications,2013-10-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2014
NCT02006394,2013-12-10,2013-12-04,NA,Interventional,Not Applicable,41,Completed,Novel Dietary Interventions for Treating Insulin Resistance,2012-01-01T00:00:00Z,2013-11-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2012,2013
NCT02010697,2020-02-11,2013-12-02,2019-10-02,Interventional,Not Applicable,3125,Completed,Nonsmokers Helping Smokers Quit,2013-12-01T00:00:00Z,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2016
NCT02012322,2013-12-17,2013-12-10,NA,Interventional,Not Applicable,44,Completed,UCSD Q10 and Aging Study,2008-11-01T00:00:00Z,2009-07-01T00:00:00Z,2009-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2008,2009
NCT02012348,2019-09-09,2013-12-10,2019-05-24,Interventional,Not Applicable,30,Completed,Analysis of the Effect of Antimicrobial Soap on Bacterial Survival,2013-12-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2013,2013,2015
NCT02020408,2020-04-07,2013-12-11,2019-07-10,Interventional,Phase 4,88,Completed,Monoamine Contributions to Neurocircuitry in Eating Disorders,2011-05-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2013,2011,2017
NCT02021214,2020-02-26,2013-12-09,NA,Interventional,Early Phase 1,24,Completed,Effects of Methylphenidate (Ritalin®) on the Neural Basis of Anxiety,2014-03-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,NA,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2013,2014,2014
NCT02035202,2019-07-22,2013-10-09,2018-10-04,Interventional,Not Applicable,255,Completed,Real-Time Mobile Cognitive Behavioral Intervention for Serious Mental Illness,2013-10-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2013,2013,2017
NCT02044484,2015-02-11,2014-01-22,NA,Interventional,Not Applicable,2794,Unknown status,HIV Clinic-Based Intervention to Improve ART Adherence and Prevent HIV Transmission,2014-01-01T00:00:00Z,2016-10-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),FED,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2014,2014,2016
NCT02046928,2016-07-11,2014-01-20,NA,Interventional,Phase 2,5,Terminated,"Safety, Tolerability and Efficacy of A6 in Patients With Chronic Lymphocytic Leukemia (CLL)",2014-02-01T00:00:00Z,2016-03-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,FALSE,NA,"Moores Cancer Center, UCSD",NA,NA,NA,NA,2014,2014,2016
