nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT02777593,2022-02-07,2016-05-12,NA,Interventional,Not Applicable,315,Recruiting,Evaluation of the GORE® TAG® Thoracic Branch Endoprosthesis (TBE Device) in the Treatment of Lesions of the Aortic Arch and Descending Thoracic Aorta (Zone 2),2016-08-01T00:00:00Z,2026-12-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2026
NCT02777762,2021-12-16,2016-05-06,NA,Interventional,Not Applicable,50,Not yet recruiting,Strategies to Promote Physical Activity,2022-01-01T00:00:00Z,2022-07-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2022,2022
NCT02778555,2019-06-06,2016-05-16,2016-11-22,Observational,NA,713,Completed,Development and Validation of a Daily Pain Catastrophizing Scale,2015-09-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2016
NCT02780752,2021-06-11,2016-05-17,NA,Interventional,Phase 1,12,Completed,A Study of Oral Hymecromone and Hyaluronan Synthesis,2020-12-01T00:00:00Z,2021-05-10T00:00:00Z,2021-05-10T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2020,2021
NCT02787616,2019-09-24,2016-04-18,NA,Observational,NA,306,Completed,Genetic Basis of Rosacea,2012-04-13T00:00:00Z,2018-11-16T00:00:00Z,2018-11-16T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2012,2018
NCT02796196,2018-11-27,2016-06-01,NA,Observational,NA,75,Completed,Prescribed Physical Activity in Improving Sleep and Physical Performance in Patients Undergoing Stem Cell Transplant,2016-05-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2016,2016,2017
NCT02799537,2020-03-18,2016-06-07,NA,Interventional,Not Applicable,1000,Recruiting,Comparing the Stanford Letter Project Form to Traditional Advance Directives,2016-02-01T00:00:00Z,2026-12-01T00:00:00Z,2026-08-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2026
NCT02805075,2021-03-18,2016-06-15,NA,Interventional,Phase 1,15,Completed,Fructooligosaccharides in Treating Patients With Blood Cancer Undergoing Donor Stem Cell Transplant,2016-06-01T00:00:00Z,2017-11-17T00:00:00Z,2017-11-17T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02817438,2019-03-18,2016-06-27,NA,Interventional,Not Applicable,136,Completed,Research on Anxiety and Depression: Computer-Assisted Therapy,2016-06-01T00:00:00Z,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02817776,2020-12-18,2016-06-27,2020-10-30,Interventional,Not Applicable,381,Completed,Safety and Effectiveness of STSF Catheter Evaluated for Treating Symptomatic Persistent Atrial Fibrillation (PsAF),2016-06-01T00:00:00Z,2019-06-05T00:00:00Z,2019-06-05T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02823028,2021-03-25,2016-06-16,NA,Interventional,Phase 2,960,"Active, not recruiting",Twitter-enabled Mobile Messaging for Smoking Relapse Prevention (Tweet2Quit),2016-10-01T00:00:00Z,2022-06-01T00:00:00Z,2022-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2022
NCT02827630,2016-07-05,2016-06-29,NA,Interventional,Not Applicable,118,Completed,Proteus Discover in Subjects With Uncontrolled Hypertension and Type 2 Diabetes,2015-05-01T00:00:00Z,2016-01-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2015,2016
NCT02830750,2018-04-24,2016-06-28,NA,Observational,NA,160,Completed,Low Fluoroscopy Afib Ablation Registry,2016-04-01T00:00:00Z,2018-04-01T00:00:00Z,2018-04-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02834650,2021-09-21,2016-07-13,NA,Interventional,Not Applicable,238,Recruiting,Validating Cardiac MRI Biomarkers and Genotype-Phenotype Correlations for DMD,2017-02-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2017,2022
NCT02837432,2021-10-14,2016-07-15,NA,Interventional,Early Phase 1,192,Completed,The Effect of Cortisol Administration on Neural Correlates of Emotion in Depression,2016-07-01T00:00:00Z,2020-11-15T00:00:00Z,2019-12-13T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2020
NCT02843178,2019-07-24,2016-07-20,2018-12-14,Interventional,Not Applicable,359,Completed,Designing Food Voucher Programs to Reduce Disparities in Healthy Diets,2016-12-01T00:00:00Z,2018-10-09T00:00:00Z,2018-10-09T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02843308,2021-09-08,2016-07-20,NA,Interventional,Not Applicable,60,"Active, not recruiting",Enhancing Treatment of Hoarding Disorder With Personalized In-Home Sorting and Decluttering Practice,2016-09-01T00:00:00Z,2022-09-01T00:00:00Z,2022-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2022
NCT02843373,2020-02-26,2016-07-20,NA,Observational,NA,100,Recruiting,Brain-Based Biomarkers in Response to TMS in MDD,2016-07-01T00:00:00Z,2022-12-01T00:00:00Z,2022-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2022
NCT02844543,2018-04-29,2016-06-30,2018-03-27,Interventional,Not Applicable,155,Completed,EYE-TRAC Advance: Technology Verification (ETA-TV) Cohort 1,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02847689,2021-10-27,2016-07-21,NA,Interventional,Not Applicable,46,Completed,"Listening to Mom in the NICU: Neural, Clinical and Language Outcomes",2016-07-01T00:00:00Z,2021-10-01T00:00:00Z,2019-06-12T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2021
NCT02848261,2019-11-07,2016-07-25,NA,Interventional,Not Applicable,92,Completed,Remote Monitoring of Diabetes in Young Children With Type 1 Diabetes,2016-08-15T00:00:00Z,2019-04-01T00:00:00Z,2019-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02848274,2021-06-08,2016-07-25,NA,Observational,NA,2000,Recruiting,ID Of Prognostic Factors In Mycosis Fungoides/Sezary Syndrome,2016-10-01T00:00:00Z,2022-03-01T00:00:00Z,2022-03-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2016,2016,2022
NCT02852434,2019-06-05,2016-06-20,2018-03-16,Interventional,Phase 3,72,Completed,Self-administered Lidocaine Gel for Pain-control During Cervical Preparation for Dilation and Evacuation,2016-07-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2016,2016,2017
NCT02854540,2019-11-17,2016-07-30,2019-09-18,Interventional,Not Applicable,13,Completed,Management of Palmar Hyperhidrosis With Hydrogel-based Iontophoresis,2016-08-01T00:00:00Z,2018-08-30T00:00:00Z,2018-08-30T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02855086,2020-03-17,2016-08-01,2018-04-12,Interventional,Phase 1/Phase 2,3,Terminated,Cetuximab-IRDye 800CW in Detecting Tumors in Patients With Malignant Glioma Undergoing Surgery,2016-10-01T00:00:00Z,2016-11-22T00:00:00Z,2016-11-08T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02856204,2019-05-14,2016-08-02,NA,Observational,NA,56,Completed,Shotgun Sequencing in Diagnosing Febrile Neutropenia in Patients With Acute Myeloid Leukemia,2016-08-01T00:00:00Z,2019-04-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02862938,2021-08-13,2016-08-01,NA,Interventional,Phase 2,54,"Active, not recruiting",Study of NT-501 Encapsulated Cell Therapy for Glaucoma Neuroprotection and Vision Restoration,2016-06-01T00:00:00Z,2023-12-15T00:00:00Z,2023-08-15T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2016,2023
NCT02866643,2021-08-16,2016-08-05,2020-09-04,Interventional,Phase 3,95,Completed,Labor and Delivery Implant Insertion: A Randomized Controlled Trial,2016-10-28T00:00:00Z,2021-07-31T00:00:00Z,2019-09-06T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2021
NCT02877485,2020-08-11,2016-08-19,2020-05-02,Interventional,Phase 4,42,Completed,The Effectiveness of Nasal Corticosteroids Versus Placebo in Nasal Obstruction in Patients With Nasal Septal Deviation,2016-08-01T00:00:00Z,2019-08-15T00:00:00Z,2019-08-15T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02877732,2018-04-29,2016-08-09,2018-03-27,Interventional,Not Applicable,12,Terminated,EYE-TRAC Advance: Technology Verification (ETA-TV) Cohort 2,2016-07-01T00:00:00Z,2017-04-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02881151,2021-11-08,2016-08-22,NA,Interventional,Not Applicable,6,"Active, not recruiting",Deep Brain Stimulation for the Treatment of Traumatic Brain Injury,2017-04-20T00:00:00Z,2022-08-01T00:00:00Z,2021-10-13T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,Stanford University,NA,NA,Stanford University,2016,2017,2022
NCT02884414,2021-01-05,2016-08-23,2020-12-02,Interventional,Not Applicable,56,Completed,Gait Modifications and Cutaneous Stimulation,2016-08-01T00:00:00Z,2019-02-01T00:00:00Z,2019-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02889016,2016-10-05,2016-08-22,NA,Observational,NA,500,Recruiting,"Neurobiologic, Immunologic, and Rheumatologic Markers in Youth With PANS",2013-03-01T00:00:00Z,2028-03-01T00:00:00Z,2028-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2013,2028
NCT02890810,2021-01-21,2016-07-15,NA,Interventional,Not Applicable,121,Completed,Predicting Analgesic Response to Acupuncture: A Practical Approach,2016-07-01T00:00:00Z,2020-06-30T00:00:00Z,2018-12-31T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2016,2020
NCT02890875,2019-04-30,2016-08-29,NA,Interventional,Not Applicable,3,Terminated,Efficacy and Safety of Ethanol Lock Therapy for the Prevention of Central Line-associated Bloodstream Infections,2016-08-01T00:00:00Z,2017-03-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02893293,2021-08-19,2016-07-27,NA,Interventional,Phase 4,20,Enrolling by invitation,Imaging of Osteonecrosis With Ferumoxytol-Enhanced MRI,2015-05-01T00:00:00Z,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2022
NCT02895295,2019-07-18,2016-09-06,2018-01-31,Interventional,Not Applicable,1185,Completed,Evaluating a Patient-Centered Tool to Help Medicare Beneficiaries Choose Prescription Drug Plans,2016-09-10T00:00:00Z,2017-01-20T00:00:00Z,2017-01-20T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02897557,2021-04-07,2016-09-01,NA,Interventional,Not Applicable,59,Completed,Insulet Artificial Pancreas Early Feasibility Study,2016-09-01T00:00:00Z,2017-03-01T00:00:00Z,2017-02-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2017
NCT02906566,2019-03-25,2016-02-26,2019-02-27,Interventional,Phase 4,110,Completed,Retinol on Human Skin Aging in East Asian Descent,2015-11-01T00:00:00Z,2018-03-09T00:00:00Z,2018-03-09T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2015,2018
NCT02911597,2018-04-20,2016-04-23,NA,Interventional,Phase 1,16,Completed,Double-Blind Trial of Ketamine Therapy Plus or Minus Naltrexone in Treatment Resistant Depression (TRD),2016-09-01T00:00:00Z,2018-02-01T00:00:00Z,2018-02-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02912117,2018-05-07,2016-09-19,NA,Observational,NA,57,Completed,Determining the Etiology of Febrile Neutropenia Using the Karius Sequencing-based Infectious Disease Diagnostic Assay,2016-08-01T00:00:00Z,2018-05-01T00:00:00Z,2018-02-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2018
NCT02912364,2019-05-13,2016-09-14,2019-03-20,Interventional,Phase 4,46,Completed,Comparison of the Cognitive and Behavioral Effects of Eslicarbazepine Acetate and Carbamazepine in Healthy Adults,2016-07-01T00:00:00Z,2018-04-20T00:00:00Z,2018-04-20T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT02925299,2021-02-01,2016-10-04,NA,Interventional,Not Applicable,131,Completed,Day and Night Closed-loop in Young People With Type 1 Diabetes,2017-05-12T00:00:00Z,2020-08-27T00:00:00Z,2020-08-27T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2017,2020
NCT02926677,2021-03-15,2016-10-04,2020-11-01,Interventional,Not Applicable,73,Completed,"Child Characteristics, Neuromarkers, and Intervention Components Impacting Treatment Outcome: CCT, TF-CBT, TAU",2017-01-01T00:00:00Z,2020-04-24T00:00:00Z,2020-04-24T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,Stanford University; Stanford Univeristy,NA,NA,Stanford University,2016,2017,2020
NCT02927964,2021-07-29,2016-10-06,NA,Interventional,Phase 1/Phase 2,30,Recruiting,"TLR9 Agonist SD-101, Ibrutinib, and Radiation Therapy in Treating Patients With Relapsed or Refractory Grade 1-3A Follicular Lymphoma",2016-11-01T00:00:00Z,2021-11-01T00:00:00Z,2021-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2021
NCT02928497,2021-11-18,2016-10-05,NA,Interventional,Not Applicable,481,"Active, not recruiting",Assessment of the WATCHMAN™ Device in Patients Unsuitable for Oral Anticoagulation,2017-02-15T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2017,2025
NCT02928770,2018-12-18,2016-10-06,2018-11-01,Interventional,Not Applicable,32,Completed,A Disposable Device NAS to Treat Obstructive Sleep Apnea and Snoring,2015-02-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT02933034,2020-02-01,2016-10-11,2020-02-01,Interventional,Phase 1/Phase 2,33,Completed,Clinical Trial of Manganese-Enhanced MRI (MEMRI) to Assess Peri-Infarct Injury,2015-04-01T00:00:00Z,2019-02-03T00:00:00Z,2019-02-03T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2019
NCT02933203,2017-07-18,2016-10-12,NA,Observational,NA,51,Completed,Genetic Biomarkers of Executive Stress,2015-10-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT02933476,2018-01-22,2016-07-08,2017-12-06,Interventional,Not Applicable,6,Completed,Vibrotactile Stimulation in Parkinson's Disease,2016-05-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2016
NCT02942407,2020-12-02,2016-04-14,2020-06-01,Interventional,Phase 4,154,Completed,Trial to Evaluate Anticoagulation Therapy in Hemodialysis Patients With Atrial Fibrillation,2016-12-01T00:00:00Z,2019-08-12T00:00:00Z,2019-07-27T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02944669,2017-02-01,2016-10-24,NA,Observational,NA,60,Unknown status,ReWalk Personal Device Postmarket Study,2016-06-01T00:00:00Z,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2019
NCT02949401,2019-03-18,2016-10-19,NA,Interventional,Not Applicable,40,Completed,Stress Inoculation Through Virtual Reality in the Pediatric Electrophysiology Laboratory,2017-01-01T00:00:00Z,2018-04-16T00:00:00Z,2018-04-16T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2017,2018
NCT02952365,2021-11-15,2016-10-27,2021-11-15,Interventional,Phase 4,2,Completed,Tissue Sealant Use in LASIK Enhancement Surgery,2016-10-01T00:00:00Z,2017-05-22T00:00:00Z,2017-05-22T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2017
NCT02955758,2021-12-21,2016-11-03,NA,Interventional,Phase 2,25,"Active, not recruiting",Pembrolizumab in Patients With Metastatic Non-squamous Non-small Cell Lung Cancer,2016-10-01T00:00:00Z,2023-01-19T00:00:00Z,2023-01-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2023
NCT02958189,2020-04-09,2016-02-22,NA,Interventional,Not Applicable,45,Completed,Tweet4Wellness: An Online Virtual Support Group for Promoting Increased Physical Activity,2019-06-20T00:00:00Z,2019-12-20T00:00:00Z,2019-12-15T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2019,2019
NCT02960997,2020-01-16,2016-06-15,2019-12-14,Interventional,Phase 2,8,Unknown status,Using Topical Sirolimus 2% for Patients With Epidermolysis Bullous Simplex (EBS) Study,2016-05-01T00:00:00Z,2020-12-13T00:00:00Z,2018-12-14T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,NA,NA,NA,NA,Stanford School of Medicine,Stanford University,2016,2016,2020
NCT02964091,2021-09-14,2016-11-03,NA,Interventional,Phase 4,300,Completed,Simplifying Hepatitis C Antiviral Therapy in Rwanda for Elsewhere in the Developing World,2016-10-01T00:00:00Z,2020-08-28T00:00:00Z,2020-08-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2020
NCT02966509,2018-10-04,2016-10-10,2017-01-04,Interventional,Not Applicable,213,Completed,Engagement of Patients With Advanced Cancer,2013-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2016,2013,2016
NCT02968433,2020-12-03,2016-11-14,2020-07-13,Interventional,Phase 1,16,Completed,The Stanford Parkinson's Disease Plasma Study,2016-11-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2019
NCT02969707,2021-08-04,2016-11-16,2021-06-20,Interventional,Not Applicable,101,Completed,Use of Repetitive Transcranial Magnetic Stimulation to Augment Hypnotic Analgesia,2017-04-24T00:00:00Z,2019-12-21T00:00:00Z,2019-12-21T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2017,2019
NCT02987374,2017-04-03,2016-12-06,2016-12-15,Interventional,Phase 4,10,Completed,Pilot Study in Young Adults to Examine the Kinetics of Changes in the B-cell Repertoire Following TIV Immunization,2012-05-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2012,2012
NCT02988908,2017-02-09,2010-05-11,NA,Interventional,Phase 4,198,Completed,Memory and Mental Health in Aging,2000-04-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2010,2000,2007
NCT02995642,2021-05-19,2016-12-14,NA,Interventional,Phase 2,0,Withdrawn,Targeted PET/CT and PET/MRI Imaging of Vascular Inflammation,2019-10-01T00:00:00Z,2020-12-01T00:00:00Z,2020-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2019,2020
NCT02996812,2016-12-15,2016-12-15,NA,Interventional,Phase 1,9,Unknown status,Evaluation of Single Ascending Doses of Subcutaneous Exendin 9-39 in Patients With Post-Bariatric Hypoglycemia,2015-04-01T00:00:00Z,2017-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2016,2015,2017
NCT02997254,2021-05-03,2016-12-12,NA,Observational,NA,200,Recruiting,COMParison of Algorithms for Rotational Evaluation in Atrial Fibrillation,2016-12-01T00:00:00Z,2022-12-31T00:00:00Z,2022-03-31T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2022
NCT03014401,2021-06-02,2016-12-20,NA,Interventional,Not Applicable,29,Recruiting,The Effect of Adipose-Derived Stem Cells for Knee Osteoarthritis,2016-05-01T00:00:00Z,2025-12-01T00:00:00Z,2025-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2016,2016,2025
NCT03014414,2021-12-16,2017-01-02,NA,Interventional,Not Applicable,321,"Active, not recruiting",Stanford Healthy Heart Study,2017-03-04T00:00:00Z,2022-02-28T00:00:00Z,2022-02-28T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2022
NCT03014466,2018-09-27,2017-01-05,NA,Interventional,Not Applicable,60,Completed,Screen-Based Distraction Tool for Preoperative Preparation,2017-01-01T00:00:00Z,2018-01-01T00:00:00Z,2018-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford School of Medicine,NA,NA,NA,NA,Stanford University,2017,2017,2018
NCT03014700,2019-04-14,2016-12-02,2019-04-14,Interventional,Phase 4,60,Completed,Fibrinogen Concentrate vs Cryoprecipitate,2016-03-01T00:00:00Z,2018-04-25T00:00:00Z,2018-04-25T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2016,2016,2018
NCT03017482,2019-09-17,2017-01-07,NA,Observational,NA,85,Completed,Clinical Startup of the 670G Closed Loop Insulin Delivery System,2017-07-15T00:00:00Z,2019-08-30T00:00:00Z,2019-08-30T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2017,2019
NCT03020472,2021-09-21,2017-01-11,2017-01-12,Interventional,Phase 4,6,Terminated,"Kinetics of B-Cell Responses to Live, Attenuated Influenza Vaccine (LAIV) in Young Children Two Years of Age",2008-11-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2008,2009
NCT03020498,2018-05-07,2017-01-11,2017-01-13,Interventional,Phase 4,91,Completed,B-cell Immunity to Influenza (SLVP017) - Years 2 (2010) & 3 (2011),2010-09-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2010,2011
NCT03020537,2018-05-07,2017-01-11,2017-01-13,Interventional,Phase 4,8,Completed,"B-cell Immunity to Influenza (SLVP017)- Year 5, 2013",2013-10-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2017,2013,2013
