nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT01736930,2016-08-26,2012-11-20,2013-08-07,Interventional,Phase 2,20,Completed,An Outpatient Pump Shutoff Pilot Feasibility and Safety Study,2012-01-01T00:00:00Z,2012-06-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2012,2012,2012
NCT01745354,2016-11-17,2012-12-06,NA,Interventional,Phase 1,6,Terminated,Immunostimulatory CpG SD-101 + RT in Recurrent/Progressive Lymphoma After Allogeneic Hematopoietic Cell Transplantation (HCT),2012-08-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2012,2012,2014
NCT01749826,2019-01-06,2009-11-09,2016-11-18,Interventional,Not Applicable,20,Terminated,Inflammatory Responses to Acute and Chronic Opioid Exposure in Humans,2010-01-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2009,2010,2013
NCT01759862,2019-02-11,2012-12-30,2019-02-11,Interventional,Not Applicable,50,Completed,Perioperative Aminophylline to Improve Early Kidney Function After a Kidney Transplant,2012-11-01T00:00:00Z,2017-07-25T00:00:00Z,2017-01-05T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2012,2012,2017
NCT01769209,2018-10-14,2013-01-14,2018-09-12,Interventional,Phase 2,18,Completed,Bortezomib and Combination Chemotherapy in Treating Patients With Relapsed or Refractory Acute Lymphoblastic Leukemia,2013-03-01T00:00:00Z,2017-07-04T00:00:00Z,2016-11-25T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2017
NCT01769222,2017-01-12,2013-01-14,2017-01-12,Interventional,Phase 1/Phase 2,3,Terminated,"Ipilimumab and Local Radiation Therapy in Treating Patients With Recurrent Melanoma, Non-Hodgkin Lymphoma, Colon, or Rectal Cancer",2013-02-01T00:00:00Z,2015-06-01T00:00:00Z,2014-11-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01770587,2020-02-27,2013-01-14,NA,Interventional,Not Applicable,37,Completed,A Sleep-Oriented Intervention for Suicidal Behaviors,2013-05-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2019
NCT01771666,2017-11-07,2013-01-16,2017-09-06,Interventional,Phase 2,23,Completed,Pilot Indocyanine Green Imaging for Mapping of Arm Draining Lymphatics & Nodes in Breast Cancer,2012-07-01T00:00:00Z,2015-03-17T00:00:00Z,2015-03-17T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2012,2015
NCT01776645,2013-10-24,2013-01-15,2013-07-31,Interventional,Not Applicable,56,Completed,Compassion Training and Pain,2013-01-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,NA,2013,2013,2013
NCT01784965,2017-03-15,2013-02-04,2016-03-14,Interventional,Phase 3,69,Completed,Liraglutide and a Calorie Restricted Diet Augments Weight Loss and Decreases Risk of Type 2 Diabetes and CVD.,2009-12-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2009,2012
NCT01791894,2018-05-08,2013-02-12,2016-04-27,Interventional,Phase 1/Phase 2,5,Completed,Arsenic Trioxide in Treating Patients With Basal Cell Carcinoma,2013-04-01T00:00:00Z,2015-11-01T00:00:00Z,2013-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01801475,2015-05-28,2013-01-28,2015-01-23,Interventional,Phase 1/Phase 2,100,Completed,How Pregnant Women and Their Babies Metabolize Ondansetron Compared to a Group of Non-pregnant Women,2013-01-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,"Stanford University School of Medicine, Department of Anesthesia",NA,NA,NA,NA,Stanford University,2013,2013,2013
NCT01802008,2015-04-28,2013-02-27,NA,Interventional,Not Applicable,200,Completed,Comparison of Adenoma Detection Miss Rates at Colonoscopy Associated With Different Withdrawal Times,2012-09-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2012,2013
NCT01802073,2018-08-23,2013-02-21,2018-07-20,Interventional,Phase 3,34,Completed,Primary Sclerosing Cholangitis With Oral Vancomycin by the Study of Its Antimicrobial and Immunomodulating Effects,2012-01-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2012,2015
NCT01806675,2019-09-21,2013-03-05,2019-08-14,Interventional,Phase 1/Phase 2,25,Completed,18F-FPPRGD2 PET/CT or PET/MRI in Predicting Early Response in Patients With Cancer Receiving Anti-Angiogenesis Therapy,2013-03-04T00:00:00Z,2019-04-01T00:00:00Z,2016-12-07T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2019
NCT01806701,2016-10-12,2013-02-27,NA,Interventional,Not Applicable,68,Completed,Brain Response to Treatment for Pediatric PTSD,2013-04-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2016
NCT01807598,2019-01-09,2013-03-05,2018-12-14,Interventional,Phase 2,10,Completed,Brentuximab Vedotin in Treating Patients With Advanced Systemic Mastocytosis or Mast Cell Leukemia,2013-09-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2013,2017
NCT01815814,2015-07-04,2013-03-19,NA,Interventional,Not Applicable,38,Completed,Therapeutic Potential of Myofascial Structural Integration in Children With Cerebral Palsy,2011-11-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2011,2014
NCT01818050,2013-04-04,2013-03-21,NA,Interventional,Phase 4,50,Unknown status,Prospective Evaluation of Stent Patency in Patients With Benign Biliary Obstruction of the Wing Biliary Stent (Viaduct™),2013-03-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,Stanford University,NA,NA,NA,2013,2013,2014
NCT01823341,2016-08-26,2013-03-29,2015-06-25,Interventional,Phase 2,97,Completed,Outpatient Reduction of Nocturnal Hypoglycemia by Using Predictive Algorithms and Pump Suspension in Children,2013-05-01T00:00:00Z,2014-09-01T00:00:00Z,2014-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,NA,NA,NA,Stanford University,NA,2013,2013,2014
NCT01823679,2018-03-15,2013-03-29,2017-01-20,Interventional,Phase 2,2,Terminated,Capecitabine in Treating Patients With Advanced or Recurrent Squamous Cell Carcinoma of the Skin,2013-03-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2014
NCT01826591,2020-08-06,2013-03-27,NA,Interventional,Not Applicable,609,Completed,DIETFITS Study (Diet Intervention Examining the Factors Interacting With Treatment Success,2013-01-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2016
NCT01827462,2017-06-09,2013-04-04,2017-03-30,Interventional,Phase 4,136,Completed,Comparison of Immune Responses to Influenza Vaccine In Adults of Different Ages (SLVP015 2007-2017),2007-10-01T00:00:00Z,2017-03-01T00:00:00Z,2015-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2007,2017
NCT01829165,2018-03-10,2013-03-21,2018-01-19,Interventional,Not Applicable,85,Completed,Brain Imaging of rTMS Treatment for Depression,2012-09-01T00:00:00Z,2017-01-20T00:00:00Z,2017-01-20T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2013,2012,2017
NCT01831934,2017-04-25,2013-03-19,2017-01-11,Interventional,Phase 4,22,Completed,Responses to Influenza Vaccine in Patients With Mitochondrial Disorders (MELAS),2010-09-01T00:00:00Z,2012-03-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2010,2012
NCT01832064,2014-07-29,2013-04-11,NA,Interventional,Not Applicable,255,Completed,Active Living Tool Kit for Chronic Conditions,2013-06-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2013,2013,2014
NCT01842906,2018-11-21,2013-04-22,2016-08-09,Interventional,Not Applicable,219,Completed,Study Looking at End Expiratory Pressure for Altitude Illness Decrease (SLEEP-AID),2013-10-01T00:00:00Z,2014-10-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2014
NCT01845857,2013-04-30,2010-08-09,NA,Interventional,Not Applicable,1170,Completed,A National Study of the Chronic Disease Self-Management Program,2010-08-01T00:00:00Z,2013-04-01T00:00:00Z,2011-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2010,2010,2013
NCT01846403,2014-05-12,2013-05-01,NA,Interventional,Not Applicable,50,Completed,Feasibility and Acceptability of Using the Semi-quantitative Pregnancy Test in an Assisted Fertility Setting,2013-06-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2013,2013
NCT01846585,2018-07-19,2013-04-30,NA,Interventional,Not Applicable,194,Completed,Treatment for Insomnia During Pregnancy,2013-04-01T00:00:00Z,2018-03-01T00:00:00Z,2018-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2018
NCT01846624,2018-09-25,2013-04-30,2018-08-09,Interventional,Phase 2,13,Terminated,Decitabine and Midostaurin in Treating Older Patients With Newly Diagnosed Acute Myeloid Leukemia,2013-06-01T00:00:00Z,2016-08-31T00:00:00Z,2016-07-22T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2016
NCT01846741,2015-10-26,2013-04-15,2015-07-10,Interventional,Not Applicable,20,Completed,VNS Therapy Automatic Magnet Mode Outcomes Study in Epilepsy Patients Exhibiting Ictal Tachycardia (E-37),2013-07-01T00:00:00Z,2015-08-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2013,2015
NCT01856777,2014-05-12,2013-05-03,NA,Interventional,Not Applicable,600,Completed,Effectiveness of Pregnancy Tests as an Assessment Tool to Identify Continuing Pregnancy,2013-06-01T00:00:00Z,2014-02-01T00:00:00Z,2014-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2013,2014
NCT01857752,2017-01-26,2013-03-25,NA,Interventional,Phase 2,3,Terminated,Phase II Study Temozolomide for Retinoblastoma Metastatic to the Central Nervous System for Patients From Guatemala,2012-03-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2013,2012,2015
NCT01860963,2013-09-30,2013-05-21,NA,Interventional,Not Applicable,310,Completed,Anal Dysplasia in Patients With Inflammatory Bowel Disease and Healthy Controls,2010-01-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,Non-Randomized,Single,OTHER,FALSE,Stanford University,Stanford Hosptial and Clinics; Stanford Hospital and Clinics,NA,NA,NA,NA,NA,2013,2010,2013
NCT01862991,2017-04-26,2013-05-22,2017-02-07,Interventional,Not Applicable,80,Completed,Pre-Operative Effects of Mifepristone on Dilation and Evacuation Services,2013-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2016
NCT01868503,2017-06-21,2013-05-30,2016-11-21,Interventional,Phase 2,7,Terminated,Lapatinib Ditosylate and Radiation Therapy in Treating Patients With Locally Advanced or Locally Recurrent Breast Cancer,2013-07-01T00:00:00Z,2015-07-01T00:00:00Z,2014-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01881009,2019-10-21,2013-06-16,2016-11-03,Interventional,Not Applicable,37,Completed,Medtronic Minimed Overnight Closed-Loop System,2013-06-01T00:00:00Z,2013-08-03T00:00:00Z,2013-08-03T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2013
NCT01881737,2017-02-08,2011-11-28,2016-08-12,Interventional,Phase 2,15,Completed,A Study of Pregnenolone in the Treatment of Individuals With Autism,2011-07-01T00:00:00Z,2013-09-01T00:00:00Z,2013-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2011,2011,2013
NCT01881750,2019-07-10,2011-07-20,2016-12-09,Interventional,Not Applicable,53,Completed,Pivotal Response Group Treatment for Parents of Young Children With Autism,2010-07-01T00:00:00Z,2012-07-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2011,2010,2012
NCT01885728,2016-11-04,2013-06-18,NA,Interventional,Not Applicable,22,Completed,Immune-modulation Effects of an Arginine Rich Nutritional Supplement in Surgical Patients,2013-07-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University SOM,NA,NA,NA,NA,Stanford University,2013,2013,2016
NCT01893879,2017-04-13,2013-07-02,2016-12-09,Interventional,Not Applicable,14,Terminated,Placebo-Controlled Therapeutic Trial for the Prevention of Lymphedema,2014-04-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2014,2015
NCT01893892,2017-08-03,2013-07-02,NA,Interventional,Not Applicable,12,Completed,Levocarnitine in Treating Patients With Vismodegib-Associated Muscle Spasms,2014-03-01T00:00:00Z,2017-03-15T00:00:00Z,2017-03-15T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2014,2017
NCT01898403,2017-04-19,2013-07-03,2017-02-24,Interventional,Not Applicable,50,Completed,Lymph Node Mapping Using Indocyanine Green Solution in Diagnosing Patients With Malignant Melanoma,2013-06-01T00:00:00Z,2015-04-01T00:00:00Z,2014-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01899378,2016-10-13,2013-07-10,NA,Interventional,Phase 1,160,Completed,Safety and Efficacy of Probiotics in Bangladeshi Infants,2013-10-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,Stanford University,NA,NA,Stanford University,2013,2013,2014
NCT01904643,2018-10-25,2013-07-17,NA,Interventional,Phase 1,17,Terminated,Lenalidomide and Combination Chemotherapy in Treating Patients With Relapsed or Refractory Acute Myeloid Leukemia,2014-02-01T00:00:00Z,2015-07-18T00:00:00Z,2015-05-13T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2014,2015
NCT01908166,2017-06-06,2013-07-23,NA,Interventional,Not Applicable,61,Completed,Ultrasound Elastography in Diagnosing Patients With Kidney or Liver Solid Focal Lesions,2014-01-01T00:00:00Z,2016-11-01T00:00:00Z,2016-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2014,2016
NCT01911039,2021-09-20,2013-07-15,NA,Interventional,Phase 1,14,Completed,Phase 1 Infused Donor T Regulatory Cells in Steroid Dependent/Refractory Chronic GVHD,2013-07-01T00:00:00Z,2018-07-31T00:00:00Z,2017-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2018
NCT01911065,2017-04-03,2013-07-17,2017-01-11,Interventional,Phase 4,54,Completed,T Cell Responses to Varicella Zoster Virus (VZV) Vaccine SLVP020,2010-09-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2010,2011
NCT01919502,2014-05-12,2013-08-05,NA,Interventional,Not Applicable,51,Completed,Semi-quantitative Pregnancy Test to Monitor hCG Levels After Assisted Fertility Treatment,2013-10-01T00:00:00Z,2014-04-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,"Division of Reproductive Endocrinology and Infertility Stanford University School of Medicine; Dept of Obstetrics and Gynecology, Stanford University, Stanford University School of Medicine",NA,NA,NA,NA,NA,2013,2013,2014
NCT01926119,2017-03-30,2013-08-16,2015-11-17,Interventional,Not Applicable,4,Completed,TMS for CRPS - Pilot Study,2013-07-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2013,2013,2013
NCT01928030,2017-02-13,2013-08-20,2016-12-13,Interventional,Phase 1/Phase 2,3,Terminated,Recombinant Human Hyaluronidase in Treating Lymphedema in Patients With Cancer,2013-12-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01932060,2016-12-07,2013-08-21,2016-02-03,Interventional,Phase 3,51,Completed,Oxytocin Infusions and Blood Loss in Patients Undergoing Elective Cesarean Delivery.,2013-08-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2015
NCT01943357,2017-04-24,2013-09-09,NA,Interventional,Not Applicable,1000,Completed,Improving Self Management Skills of Older Adults With Diabetes,2013-09-01T00:00:00Z,2017-02-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford School of Medicine,NA,NA,NA,NA,Stanford University,2013,2013,2017
NCT01944696,2016-06-15,2013-09-12,NA,Interventional,Not Applicable,210,Unknown status,Cycled Phototherapy: A Safer Effective Treatment for Small Premature Infants?,2014-03-01T00:00:00Z,2018-01-01T00:00:00Z,2017-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,Stanford School of Medicine,NA,NA,NA,NA,NA,2013,2014,2018
NCT01945112,2018-11-21,2013-09-13,2016-07-23,Interventional,Not Applicable,128,Completed,Prevention Trial Assessing Paper-Tape in Endurance Distances II (Pre-TAPED II),2014-02-01T00:00:00Z,2015-07-01T00:00:00Z,2015-07-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2014,2015
NCT01954056,2021-07-02,2013-09-26,2019-01-18,Interventional,Phase 3,12,Completed,Hydrocortisone for Term Hypotension,2014-06-19T00:00:00Z,2018-03-20T00:00:00Z,2018-03-20T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2014,2018
NCT01954082,2019-03-20,2013-09-26,2017-12-29,Interventional,Phase 3,638,Terminated,Inositol to Reduce Retinopathy of Prematurity,2014-04-17T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,TRUE,Randomized,Quadruple,NETWORK,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2014,2016
NCT01958541,2018-04-25,2013-10-07,NA,Interventional,Not Applicable,77,Completed,A Brief Behavioral Sleep Intervention for Depression Among Military Veterans,2013-03-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2017
NCT01962870,2019-05-02,2013-10-08,2019-03-30,Interventional,Phase 2,68,Completed,The Role of Vasopressin in the Social Deficits of Autism,2013-12-01T00:00:00Z,2017-05-30T00:00:00Z,2017-05-30T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2017
NCT01965002,2018-04-28,2013-10-15,2018-03-26,Interventional,Not Applicable,5,Terminated,Feasibility of ExAblate MRI Guided High Intensity Focused Ultrasound Tx of Soft Tissue Tumors,2014-05-01T00:00:00Z,2015-03-24T00:00:00Z,2015-03-24T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2014,2015
NCT01966276,2014-09-22,2013-10-14,NA,Interventional,Phase 2,134,Unknown status,The Synergy Trial: Methylphenidate Plus a CFS-Specific Nutrient Formula as a Treatment for Chronic Fatigue Syndrome,2013-11-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Triple,INDUSTRY,TRUE,NA,"Stanford University School of Medicine, Division of Infectious Diseases",NA,NA,NA,NA,NA,2013,2013,2014
NCT01970007,2021-03-12,2013-10-22,2021-02-03,Interventional,Not Applicable,243,Completed,VIVO Clinical Study,2013-12-13T00:00:00Z,2019-11-20T00:00:00Z,2017-11-20T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2013,2019
NCT01973413,2015-04-03,2013-10-24,2014-06-27,Interventional,Not Applicable,32,Completed,Diabetes Assistant (DiAs) Control-to-Range (CTR) Nocturnal Closed-Loop Camp Study,2013-07-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2013,2013
NCT01975090,2021-10-25,2013-10-28,2017-09-14,Interventional,Not Applicable,129,Completed,The SENTRY Clinical Study,2014-09-01T00:00:00Z,2018-12-01T00:00:00Z,2016-08-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2013,2014,2018
NCT01977677,2018-09-27,2013-10-31,2018-06-05,Interventional,Phase 1/Phase 2,30,Completed,Plerixafor After Radiation Therapy and Temozolomide in Treating Patients With Newly Diagnosed High Grade Glioma,2014-11-01T00:00:00Z,2018-09-01T00:00:00Z,2017-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University Hospitals and Clinics,NA,NA,NA,NA,Stanford University,2013,2014,2018
NCT01977690,2017-07-21,2013-10-31,2016-07-16,Interventional,Not Applicable,30,Completed,Clavicle Splint for Pain Reduction After Posterior Cervicothoracic Surgery,2013-10-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2013,2014
NCT01981863,2016-05-23,2013-09-19,2016-04-01,Interventional,Phase 4,40,Completed,Fibrinolysis Before Cardiopulmonary Bypass?,2013-07-01T00:00:00Z,2014-02-01T00:00:00Z,2014-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2013,2013,2014
NCT01985360,2021-09-22,2013-11-04,2020-07-01,Interventional,Phase 4,777,Completed,ISCHEMIA-Chronic Kidney Disease Trial,2014-01-01T00:00:00Z,2020-07-01T00:00:00Z,2019-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"ISCHEMIA trial Co-chair, Stanford University",NA,2013,2014,2020
NCT01987349,2017-04-03,2013-10-24,2017-01-11,Interventional,Phase 4,72,Completed,"T-cell And General Immune Response to Seasonal Influenza Vaccine (SLVP018) - Year 1, 2009",2009-09-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2013,2009,2010
NCT01987375,2019-06-21,2013-10-08,NA,Interventional,Phase 1,1,Terminated,Cetuximab IRDye800 Study as an Optical Imaging Agent to Detect Cancer During Surgical Procedures,2015-11-01T00:00:00Z,2017-04-19T00:00:00Z,2017-04-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2013,2015,2017
