nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT01804829,2017-03-14,2013-03-04,NA,Interventional,Phase 3,80,Completed,Civacir® Polyclonal Immune Globulin (IgG) to Prevent Hepatitis C Virus (HCV) Recurrence in Liver Transplant Patients.,2013-06-01T00:00:00Z,2016-06-01T00:00:00Z,2016-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01808976,2017-05-03,2013-03-07,NA,Interventional,Not Applicable,1000,Completed,Can Mental Health Apps Work in the Real World? A Feasibility Pilot Study.,2013-04-01T00:00:00Z,2017-02-01T00:00:00Z,2017-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2013,2013,2017
NCT01810289,2018-11-02,2013-03-11,2017-01-09,Interventional,Not Applicable,12024,Completed,"The ""START"" (a Streamlined ART Initiation Strategy) Study",2013-04-01T00:00:00Z,2016-08-01T00:00:00Z,2016-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01817387,2020-01-21,2013-03-13,NA,Interventional,Not Applicable,20,Terminated,Enhancing Motivation in Recent Onset Schizophrenia,2014-07-01T00:00:00Z,2018-03-20T00:00:00Z,2018-03-20T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2018
NCT01819987,2017-05-09,2013-03-18,NA,Interventional,Phase 1/Phase 2,32,Completed,HomeTech Healthy Lifestyle Program for Mothers With Young Children,2014-01-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2016
NCT01821209,2015-05-26,2013-03-26,NA,Interventional,Not Applicable,203,Completed,A Study of Intra-operative Autologous Retropubic Urethral Sling on Urinary Control After Robot Assisted Radical Prostatectomy,2013-04-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2013,2013,2015
NCT01821443,2018-01-19,2013-03-13,NA,Interventional,Not Applicable,10,Terminated,A Single Arm Study of Neurocognitive Outcomes in Patients With Brain Metastases Managed With Stereotactic Radiosurgery (SRS),2012-12-01T00:00:00Z,2015-10-22T00:00:00Z,2015-10-22T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2013,2012,2015
NCT01823978,2019-10-04,2013-03-21,NA,Interventional,Phase 1,19,Completed,Safety Study of BPX-201 Dendritic Cell Vaccine Plus AP1903 in Metastatic Castrate Resistent Prostate Cancer,2013-04-01T00:00:00Z,2017-09-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01825681,2019-08-01,2013-03-25,NA,Interventional,Not Applicable,175,Completed,Life Enhancing Activities for Family Caregivers,2013-10-01T00:00:00Z,2019-06-30T00:00:00Z,2017-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2019
NCT01826305,2020-01-14,2013-04-03,NA,Interventional,Not Applicable,23,Terminated,Independent Exercise Compared With Formal Rehabilitation Following Primary Total Knee Replacement,2014-07-01T00:00:00Z,2015-10-23T00:00:00Z,2015-10-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2015
NCT01829295,2019-10-16,2013-04-08,2019-04-03,Interventional,Phase 3,216,Completed,Methotrexate and Mycophenolate Mofetil for UVEITIS,2013-08-01T00:00:00Z,2018-08-09T00:00:00Z,2018-02-21T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2018
NCT01829516,2016-06-25,2013-04-09,2015-12-09,Interventional,Phase 4,32,Completed,"Intranasal Oxytocin and Social Cognition, Implicit Preferences and Craving in Alcohol Drinkers",2013-05-01T00:00:00Z,2014-11-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2014
NCT01830933,2014-08-14,2013-04-10,2013-05-15,Interventional,Not Applicable,1235,Completed,Breast Cancer Risk Reduction: A Patient Doctor Intervention,2011-06-01T00:00:00Z,2012-12-01T00:00:00Z,2012-08-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2011,2012
NCT01835574,2017-05-19,2013-04-09,NA,Interventional,Not Applicable,1198,Completed,Cambodia Integrated HIV and Drug Prevention Implementation Program,2013-04-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2013,2013,2016
NCT01835626,2021-04-07,2013-04-10,2020-09-11,Interventional,Phase 2,24,Completed,Phase II Study of Radiation Therapy and Vismodegib for Advanced Head/Neck Basal Cell Carcinoma,2013-05-01T00:00:00Z,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2019
NCT01835665,2016-05-12,2013-03-27,NA,Interventional,Phase 1,8,Completed,Dose Finding Study of Nimodipine for the Treatment of Progranulin Insufficiency From GRN Gene Mutations,2013-03-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01840124,2021-01-21,2013-04-17,NA,Interventional,Not Applicable,26,Completed,Uterine Leiomyoma Treatment With Radiofrequency Ablation,2013-07-01T00:00:00Z,2020-01-01T00:00:00Z,2020-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2020
NCT01841307,2019-02-12,2013-04-23,NA,Interventional,Phase 1,16,Terminated,Cromolyn Detection of Silent Aspiration,2015-07-01T00:00:00Z,2017-09-01T00:00:00Z,2017-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2015,2017
NCT01841463,2014-09-03,2013-04-17,NA,Interventional,Phase 1,100,Suspended,Study of an Oral Cdk Inhibitor Administered With an Oral BRAF Inhibitor in Patients With Advanced or Inoperable Malignant Melanoma With BRAF Mutation,2013-08-01T00:00:00Z,2016-03-01T00:00:00Z,2015-03-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,UCSF Medical Center at Mount Zion,NA,NA,NA,NA,2013,2013,2016
NCT01848691,2014-05-29,2013-05-03,NA,Interventional,Not Applicable,40,Completed,Carbon Monoxide Monitor for the Measurement of End-Tidal Carbon Monoxide Levels in Children With or Without Hemolysis,2012-10-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,UCSF Benioff Children's Hospital Oakland,2013,2012,2014
NCT01851551,2019-12-31,2013-04-29,NA,Interventional,Phase 1/Phase 2,22,Completed,Phase 1/2 Study of VSLI Plus Rituximab in Patients With Relapsed and/or Refractory NHL,2001-09-01T00:00:00Z,2005-04-01T00:00:00Z,2004-04-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2001,2005
NCT01857830,2013-08-19,2013-04-25,NA,Interventional,Not Applicable,96,Completed,The Relaxation vs. Retreat Study,2013-04-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2013,2013,2013
NCT01860261,2015-01-16,2013-04-29,NA,Interventional,Not Applicable,34,Completed,Pilot Study of the Effects of Exercise on Aging Among Older Persons With HIV,2013-01-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","UCSF Osher Center for Integrated Medicine, UCSF Positive Health Program",NA,NA,NA,NA,2013,2013,2013
NCT01869179,2020-01-13,2013-01-09,NA,Interventional,Not Applicable,390,Completed,Community Choirs To Promote Healthy Aging; Community of Voices Chorus,2013-02-01T00:00:00Z,2018-08-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2018
NCT01869699,2017-07-11,2013-05-31,2017-06-09,Interventional,Phase 4,41,Completed,Effects of Intravenous Acetaminophen on Body Temperature and Hemodynamic Responses in Febrile Critically Ill Adults,2013-09-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2015
NCT01874977,2016-05-10,2013-06-05,NA,Interventional,Not Applicable,96,Completed,Trial of a Physical Activity Intervention for RA Fatigue,2013-11-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2016
NCT01877330,2020-03-17,2012-12-12,NA,Interventional,Not Applicable,208,Completed,Optimal Location of Local Anesthetic Injection for Ultrasound Guided Interscalene Block,2013-01-01T00:00:00Z,2016-04-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2012,2013,2016
NCT01877577,2014-07-01,2013-06-11,NA,Interventional,Not Applicable,30,Completed,Supplementation of Vitamin D3 in Patients With Inflammatory Bowel Diseases and Hypovitaminosis D,2012-04-01T00:00:00Z,2013-09-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","Assistant Clinical Professor, UCSF",NA,NA,NA,NA,2013,2012,2013
NCT01877941,2014-12-30,2012-12-05,2014-10-16,Interventional,Not Applicable,39,Completed,Clinical Evaluation of Cardiac Output Estimation Based on Pulse Wave Transit Time,2012-12-01T00:00:00Z,2013-12-01T00:00:00Z,2013-11-01T00:00:00Z,TRUE,NA,Single,OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2012,2012,2013
NCT01879826,2020-01-13,2013-06-13,2016-10-24,Interventional,Not Applicable,81,Completed,Pediatric Laser Acupuncture and Renal Biopsy,2013-07-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2015
NCT01882998,2016-05-20,2013-06-17,NA,Interventional,Not Applicable,1230,Completed,Primary HIV Prevention in Pregnant and Lactating Ugandan Women,2013-02-01T00:00:00Z,2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01888835,2018-03-09,2013-06-25,NA,Interventional,Phase 2,120,Completed,Mirtazapine for the Treatment of Methamphetamine Dependence Among MSM (M2.0),2013-08-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER_GOV,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01893996,2021-04-07,2013-07-02,NA,Interventional,Phase 4,63,Completed,Study of Adalimumab to Lower Cardiovascular Risk in RA Patients With Well Controlled Joint Disease,2013-07-01T00:00:00Z,2017-07-01T00:00:00Z,2017-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2017
NCT01895959,2020-10-26,2013-07-05,2020-10-26,Interventional,Phase 4,12,Completed,To Look at the Characteristics of Synovial Fluid and Cartilage Matrix in Osteoarthritic Knee After Hyaluronic Acid Injection,2013-08-01T00:00:00Z,2017-01-01T00:00:00Z,2016-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01899911,2015-08-14,2013-07-07,2015-04-20,Interventional,Not Applicable,12,Completed,Clinical Study of Peripheral Capillary Oxygen Saturation (SpO2): Vital Signs Patch (VSP),2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,2013-03-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2013,2013,2013
NCT01902225,2020-06-06,2013-07-15,NA,Interventional,Phase 1,24,Completed,Phase I Dose-finding and Preliminary Efficacy Study of the Istodax® in Combination With Doxil® for the Treatment of Adults With Relapsed or Refractory Cutaneous T-cell Lymphoma,2014-03-04T00:00:00Z,2020-04-11T00:00:00Z,2018-07-13T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2014,2020
NCT01904890,2015-12-29,2013-07-10,NA,Interventional,Not Applicable,994,Completed,AANCART Research Project on Lay Health Workers and Asian Americans,2012-03-01T00:00:00Z,2015-08-01T00:00:00Z,2015-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2012,2015
NCT01906528,2014-04-09,2013-07-17,NA,Interventional,Phase 1,20,Completed,Sex-related Differences in the Response to the Muscle Relaxant Drug Mivacurium,2013-03-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, UCSF, San Francisco, USA",NA,NA,NA,NA,2013,2013,2013
NCT01907945,2014-07-30,2013-07-22,NA,Interventional,Not Applicable,150,Completed,Healthy Networks Water Treatment Study,2012-10-01T00:00:00Z,2014-04-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2012,2014
NCT01912521,2014-07-29,2013-07-23,NA,Interventional,Not Applicable,883,Completed,Mfangano Island Healthy Networks Impact Study,2011-11-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2011,2013
NCT01913327,2020-04-17,2013-07-29,2017-01-18,Interventional,Phase 4,4,Terminated,Antipsychotic Effects on Brain Function in Schizophrenia,2013-04-01T00:00:00Z,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2013,2013,2017
NCT01913340,2020-06-26,2013-07-29,2017-05-23,Interventional,Phase 1/Phase 2,50,Completed,Neonatal Erythropoietin And Therapeutic Hypothermia Outcomes in Newborn Brain Injury (NEATO),2013-09-01T00:00:00Z,2016-09-01T00:00:00Z,2016-01-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01913366,2019-07-30,2013-07-29,NA,Interventional,Not Applicable,105,Completed,Senior Peer Alliance for Rural Research On Wellness,2013-08-01T00:00:00Z,2019-03-31T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2019
NCT01917994,2017-02-06,2013-08-01,NA,Interventional,Not Applicable,230,Completed,Text Messaging Intervention to Improve Retention in Care and Virologic Suppression in an Urban HIV-Infected Population,2013-08-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2016
NCT01919476,2020-11-20,2013-07-31,NA,Interventional,Not Applicable,18,Completed,Postprandial Response to Almond Consumption in Overweight Hispanic Pregnant Women,2011-09-01T00:00:00Z,2016-03-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,NA,NA,2013,2011,2016
NCT01919736,2019-11-14,2013-07-29,NA,Interventional,Not Applicable,30,Completed,Loaded and Unloaded Magnetic Resonance (MR) Imaging of Meniscus-Cartilage-Trabecular Bone in Osteoarthritis,2013-09-01T00:00:00Z,2016-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","UCSF, Department of Radiology and Biomedical Imaging",NA,NA,NA,NA,2013,2013,2016
NCT01926184,2019-01-13,2013-08-16,NA,Interventional,Not Applicable,110,Completed,RCT of an Integrative Intervention for Non-Treatment-Seeking Meth Users,2013-01-01T00:00:00Z,2018-10-08T00:00:00Z,2018-10-08T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2018
NCT01930435,2017-07-11,2013-08-20,2015-12-01,Interventional,Not Applicable,20,Completed,Study of Personalized Sterile Humidification Device for Mucositis in Head and Neck Cancer Patients,2013-07-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2014
NCT01931553,2015-05-14,2013-08-16,NA,Interventional,Not Applicable,1200,Completed,A Pragmatic Cluster Randomized Controlled Trial to Standardize Attending Morning Rounds in Medicine,2013-09-01T00:00:00Z,2014-12-01T00:00:00Z,2014-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2014
NCT01938807,2020-01-22,2013-09-05,NA,Interventional,Not Applicable,43,Completed,Audio Health Engagement Analysis in Diabetes: The AHEAD Study,2013-10-01T00:00:00Z,2015-09-29T00:00:00Z,2015-09-29T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2015
NCT01939691,2021-01-11,2013-09-06,NA,Interventional,Phase 4,9,Terminated,Macular Edema Nepafenac vs. Difluprednate Uveitis Trial,2018-09-12T00:00:00Z,2020-03-31T00:00:00Z,2020-03-31T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2018,2020
NCT01939704,2019-12-16,2013-09-06,NA,Interventional,Not Applicable,1809,Completed,Community to Clinic Linkage Program at SFGH,2013-10-01T00:00:00Z,2019-10-01T00:00:00Z,2015-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2019
NCT01941927,2020-01-31,2013-08-30,2018-02-28,Interventional,Phase 2,20,Completed,Trametinib With GSK2141795 in BRAF Wild-type Melanoma,2013-09-10T00:00:00Z,2017-05-03T00:00:00Z,2014-10-14T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2017
NCT01944371,2020-04-23,2013-09-12,2018-12-08,Interventional,Phase 1/Phase 2,30,Completed,Short-term Disulfiram Administration to Reverse Latent HIV Infection: a Dose Escalation Study,2013-09-01T00:00:00Z,2014-05-01T00:00:00Z,2014-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2013,2013,2014
NCT01953133,2014-10-21,2013-09-24,NA,Interventional,Not Applicable,700,Unknown status,Couples in Context: An RCT of a Couples-based HIV Prevention Intervention,2012-04-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2012,2015
NCT01958320,2018-11-28,2013-10-04,2018-10-09,Interventional,Phase 2,202,Completed,Early Treatment Versus Delayed Conservative Treatment of the Patent Ductus Arteriosus,2013-12-01T00:00:00Z,2017-06-01T00:00:00Z,2017-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01959126,2021-01-22,2013-07-10,NA,Interventional,Not Applicable,70,Completed,Health Enhancement And Resilience Training,2013-05-01T00:00:00Z,2015-11-01T00:00:00Z,2015-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2015
NCT01964820,2017-12-29,2013-10-10,NA,Interventional,Not Applicable,95,Completed,Online Positive Emotion Skills Intervention for Symptoms of Depression,2014-07-01T00:00:00Z,2016-08-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2016
NCT01965743,2014-09-09,2013-10-15,NA,Interventional,Not Applicable,53,Completed,Pilot of Social Network Intrauterine Contraceptive (IUC) Intervention,2014-04-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2014,2014
NCT01966666,2020-04-13,2013-10-14,NA,Interventional,Phase 1,29,Completed,"A Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy Study of TPI-287 in Alzheimer's Disease",2013-11-01T00:00:00Z,2019-09-01T00:00:00Z,2019-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2013,2013,2019
NCT01967992,2015-10-12,2013-10-18,NA,Interventional,Phase 2,25,Completed,Examining the Effects of Diet on Health With an Online Program,2013-10-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2015
NCT01971814,2015-05-27,2013-10-17,NA,Interventional,Phase 1,11,Completed,Early Serum Infliximab Levels in Severe Ulcerative Colitis.,2013-11-01T00:00:00Z,2015-01-01T00:00:00Z,2015-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2013,2013,2015
NCT01973270,2019-09-13,2013-08-06,NA,Interventional,Not Applicable,174,Completed,Community-Based Cognitive Training in Early Schizophrenia,2013-12-01T00:00:00Z,2019-08-21T00:00:00Z,2019-08-21T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2019
NCT01979874,2019-07-18,2013-11-01,NA,Interventional,Phase 2,26,Completed,The Effects of Omega-3 Fatty Acids on Peripheral Arterial Disease II,2014-02-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco",UCSF & SFVAMC,NA,NA,NA,NA,2013,2014,2017
NCT01982968,2021-09-27,2013-11-06,2018-12-07,Interventional,Not Applicable,58,Completed,Treatment of IPF With Laparoscopic Anti-Reflux Surgery,2013-12-01T00:00:00Z,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01983384,2019-12-16,2013-10-29,NA,Interventional,Not Applicable,205,Completed,Anesthetic Depth and Postoperative Delirium Trial - 2,2015-07-01T00:00:00Z,2017-10-01T00:00:00Z,2017-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2015,2017
NCT01988194,2020-06-04,2013-11-05,NA,Interventional,Not Applicable,238,Completed,Pragmatic Research eXamining Inpatient Symptoms,2013-11-01T00:00:00Z,2015-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2015
NCT01988688,2019-04-17,2013-11-13,NA,Interventional,Phase 1,10,Completed,Pilot Study of Deep Brain Stimulation (DBS) in Area LC for Chronic Tinnitus,2014-01-01T00:00:00Z,2019-03-01T00:00:00Z,2019-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, San Francisco",2013,2014,2019
NCT01988714,2019-04-03,2013-11-13,NA,Interventional,Not Applicable,112,Completed,Cognitive Remediation of Schizophrenia in a Community Mental Health Setting,2009-09-01T00:00:00Z,2016-09-26T00:00:00Z,2016-09-26T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2009,2016
NCT01990235,2018-10-15,2013-11-04,NA,Interventional,Not Applicable,541,Completed,Improving Advance Care Planning by Preparing Diverse Seniors for Decision Making,2013-01-01T00:00:00Z,2017-11-01T00:00:00Z,2017-11-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2013,2017
NCT01993082,2016-01-11,2013-11-05,NA,Interventional,Not Applicable,70,Unknown status,"Fitness, Cellular Aging, and Caregiver Stress Study",2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,2016-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2013,2014,2017
NCT01996943,2021-03-12,2013-09-30,2021-02-03,Interventional,Not Applicable,100,Completed,The HOLIDAY (HOw ALcohol InDuces Atrial TachYarrhythmias) Study,2012-09-01T00:00:00Z,2020-05-01T00:00:00Z,2019-05-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2013,2012,2020
